,PMCID,sentence
0,PMC4798951,"esulted in a significant decrease in tumor growth and increase of SA-&#x3B2;Gal positive cells. The data can be found in <xref ref-type=""fig"" rid=""fig3s1"">Figure 3&#x2014;figure supplement 1B-C</xref> and within the R"
0,PMC4805538,"duced in <italic>aptf-1(gk794)</italic>. This suggests transcriptional control of FLP-11 by APTF-1. Data can be found in <xref ref-type=""supplementary-material"" rid=""SD1-data"">Supplementary file 1</xref>, Tables 1A an"
0,PMC4868534,"icance between the CFU/mL measured in the WT or BtaR1 culture, as determined by an unpaired t test. Data can be found in the <xref ref-type=""supplementary-material"" rid=""SD2-data"">Figure 2&#x2014;source data 1</xref>."
0,PMC4915815,"ure 1</xref>. (<bold>C</bold>) as (<bold>B</bold>) but comparison uses an African (YRI) map. Source data can be found in <xref ref-type=""supplementary-material"" rid=""SD6-data"">Figure 3&#x2014;source data 1</xref>.</p>"
1,PMC4915815,"mbols refer to populations and are as in <xref ref-type=""fig"" rid=""fig1"">Figure 1</xref> and source data can be found in <xref ref-type=""supplementary-material"" rid=""SD10-data"">Figure 4&#x2014;source data 1</xref>.</p"
0,PMC4951197,"wn (&gt;2; &gt;4). The overlap with convT reaches 91% at highly recurrent R-breakp hotspots (source data can be found in <xref ref-type=""supplementary-material"" rid=""SD2-data"">Figure 2&#x2014;source data 1</xref>, S6 "
0,PMC4959843,"2;1</sup>, white indicates a rate of 100 h<sup>&#x2212;1</sup>. A bar graph and a table of the same data can be found in <xref ref-type=""fig"" rid=""fig3s1"">Figure 3&#x2014;figure supplement 1</xref>. (<bold>c</bold>) R"
0,PMC4963200,"whose expression is also governed by the &#x3B2;-hydroxybutyrate-mediated HDAC3 inhibition. The new data can be found in <xref ref-type=""fig"" rid=""fig6"">Figure 6E</xref>. It is important to note that, unlike <italic>F"
0,PMC4977155,"l functions (i.e. pre-synaptic sites can be properly established as well as axonal branches). These data can be found in <xref ref-type=""fig"" rid=""fig3s1"">Figure 3&#x2014;figure supplement 1</xref>.</p>
      <p><ital"
0,PMC4987139,"on of these residues, suggesting this signaling pathway is not hyperactivated in our mutants. These data can be found in revised <xref ref-type=""fig"" rid=""fig6"">Figure 6D</xref> of the manuscript and have been incorpo"
0,PMC4995100," decrease of H2A is not due to non-specific binding of H2A nucleosomes to the anti-FLAG beads. This data can be found in <xref ref-type=""fig"" rid=""fig1s11"">Figure 1&#x2014;figure supplement 11B</xref>.</p>
    </body>"
0,PMC5039028," deposited in the NCBI Short Read Archive (SRA), BioProject ID PRJNA314978; computational modelling data can be found at DOI: 10.15131/shef.data.3491387 (this contains pdb files giving the initial configurations used "
0,PMC5100995,"f-type=""bibr"">Carnevale and Hines, 2006</xref>), and the corresponding anatomical and physiological data can be found in <xref ref-type=""supplementary-material"" rid=""SD1-data"">Source code 1</xref> and in ModelDB (<ext"
0,PMC5179194," Dot1 activity. Input DNA and total H3 ChIP were used for normalization purposes. All barcode count data can be found in <xref ref-type=""supplementary-material"" rid=""SD1-data"">Figure 1&#x2014;source data 1</xref>.</p>"
0,PMC5216877,"xperimental distances characteristic of the IF and OF conformations, respectively. All primary DEER data can be found in <xref ref-type=""fig"" rid=""fig2s1"">Figure 2&#x2014;figure supplement 1</xref>. The DEER data of t"
1,PMC5216877,"ental distance range characteristic for the IF and OF conformations, respectively. All primary DEER data can be found in <xref ref-type=""fig"" rid=""fig4s1"">Figure 4&#x2014;figure supplement 1</xref>.</p><p><bold>DOI:</"
0,PMC5300703,"ig1"">Figure 1J</xref>, but from G1 or M phase-arrested cells. Additional Fun30<sup>3FLAG</sup> ChIP data can be found&#xA0;in&#xA0;<xref ref-type=""fig"" rid=""fig6s3"">Figure 6&#x2014;figure supplement 3</xref>. (<bold>c"
1,PMC5300703,"fig"" rid=""fig2"">Figure 2A</xref>, but with G1 or M phase-arrested cells. Additional resection assay data can be found in <xref ref-type=""fig"" rid=""fig6s3"">Figure 6&#x2014;figure supplement 3</xref>.</p><p><bold>DOI:</"
0,PMC5305214,", we observe similarly elongated focus lifetimes relative to those observed in the wild type. These data can be found for the focus lifetime measurement in <xref ref-type=""fig"" rid=""fig2"">Figure 2</xref>.</p>
      <p"
0,PMC5378475,"      <sec id=""s4-14"">
        <title>Microarray data accession links</title>
        <p>Microarray data can be found in PUMAdb (<ext-link ext-link-type=""uri"" xlink:href=""http://puma.princeton.edu"">http://puma.princet"
0,PMC5417851,"e lapse studies on thick slices of embryonic cartilages and regenerating salamander limb. These new data can be found in new <xref ref-type=""fig"" rid=""fig9"">Figures 9</xref> and 10. Imaging of facial cartilage and reg"
0,PMC5441866,"APBPR:UGT1 complex on the reglucosylation of MHC class I is occurring before the medial-Golgi. This data can be found in Figure 6&#x2014;figure supplement 1C.</p>
      <p>To address the resulting changes in the stabi"
0,PMC5478261,"<italic>Sk</italic> chromosome are shown. Over 100 viable gametes were tested for each diploid; raw data can be found in <xref ref-type=""supplementary-material"" rid=""SD2-data"">Figure 1&#x2014;source data 2</xref>. * i"
0,PMC5509433," <sec id=""s4-1"">
        <title>Available datasets</title>
        <p>Figure supplements and source data can be found online at&#xA0;Dryad (<xref rid=""bib64"" ref-type=""bibr"">Nelson et al., 2017</xref>).</p>
      </se"
1,PMC5509433,"rmany) and Supelco PUFA No.3, from Menhaden Oil (47085 U SIGMA-ALDRICH, Darmstadt, Germany). Source data can be found in Dataset 2.</p>
      </sec>
      <sec id=""s4-10"">
        <title>Gas chromatography-mass spectr"
2,PMC5509433,"s and mass spectra were evaluated by using Chroma TOF 4.5 (Leco) and TagFinder 4.2 software. Source data can be found in Dataset 2.</p>
      </sec>
      <sec id=""s4-11"">
        <title>Qualitative ultra high-perform"
3,PMC5509433,"ibr"">Sana et al., 2008</xref>; <xref rid=""bib80"" ref-type=""bibr"">Smith et al., 2005</xref>). Source data can be found in Dataset 2.</p>
      </sec>
    </sec>
  </body>
  <back>
    <sec sec-type=""funding-information"
0,PMC5553936," Donders Institute for Brain, Cognition and Behaviour (login required; information on accessing the data can be found at http://www.ru.nl/donders/research/data/user-manual/access-shared-data/)</comment>
          </re"
0,PMC5584985,""">Figure 1&#x2014;figure supplement 2</xref>. GMM parameters and calcium transient amplitude source data can be found in <xref ref-type=""supplementary-material"" rid=""fig1sdata1"">Figure 1&#x2014;source data 1</xref>.</"
0,PMC5584989,">Figure 5</xref> it is noted that &#x201C;Figure 2&#x2014;source data 1&#x201D; is where the source data can be found.</p>
      <p>In sum all figures with data now have relevant source data that can be used to recrea"
0,PMC5617629,"wer and performed additional imaging of skin epithelial cells during their conversion to nBCs. This data can be found in the new <xref ref-type=""fig"" rid=""fig8s2"">Figure 8&#x2014;figure supplement 2 &amp; 3</xref>, in"
0,PMC5644959,"umor effect of TSP-1 PM and PTX combination (<xref ref-type=""fig"" rid=""fig7"">Figure 7B</xref>; full data can be found in the answer to question no. 1).</p>
      <p>The following text was added to the Results section:"
0,PMC5650470,"increases in VEGFA and Glut1 protein expression (both are bona fide direct targets of HIF1a). These data can be found in <xref ref-type=""fig"" rid=""fig4"">Figure 4K</xref> (see subsection &#x201C;Daam2 promotes tumorige"
0,PMC5653238,"talic>-value&#xA0;&#x2264;&#xA0;0.001, **<italic>p</italic>-value&#xA0;&#x2264;&#xA0;0.01. Original data can be found in <xref ref-type=""supplementary-material"" rid=""fig1sdata1"">Figure 1&#x2014;source data 1</xref>.</"
1,PMC5653238,"sup></italic> centrioles were not significantly different from control&#xA0;procentrioles. Original data can be found in <xref ref-type=""supplementary-material"" rid=""fig2sdata1"">Figure 2&#x2014;source data 1</xref>. ("
0,PMC5665645,"ee supporting <xref ref-type=""fig"" rid=""fig2s2"">Figure 2&#x2014;figure supplement 2</xref>. All raw data can be found at Mendeley Data: <ext-link ext-link-type=""uri"" xlink:href=""http://dx.doi.org/10.17632/p2652vcdz8.2"
0,PMC5718706," and non-lymphoid tissue metastases were considered. Projection of the original single-cell RNA-Seq data can be found in <xref ref-type=""fig"" rid=""fig1s1"">Figure 1&#x2014;figure supplement 1</xref>.</p>
          </ca"
0,PMC5762161,">lymph node count</italic> example; NA indicates a missing value. For model fitting the non-missing data can be found using the subset and complete.cases functions.<code xml:space=""preserve"" position=""float"" orientati"
0,PMC5773182,"ion mapped reads (FPKM) for each gene as well as the statistics on the fold-changes. The summarized data can be found in <xref ref-type=""supplementary-material"" rid=""supp1"">Supplementary file 1</xref> and the complete"
0,PMC5773184,"xref rid=""bib23"" ref-type=""bibr"">G&#xFC;nay et al., 2009</xref>). The code, custom scripts, and the data can be found in: Sources of variability in a motor system, <xref rid=""bib12"" ref-type=""bibr"">Calabrese, 2018</xr"
0,PMC5790377,"ub>B</sub>R in astrocytes and we observed similar results as with interneuron depolarization. These data can be found in new <xref ref-type=""fig"" rid=""fig3s1"">Figure 3&#x2014;figure supplement 1</xref> and in the text"
0,PMC5807051," heterogeneous expression (0.5) or no expression (0). Supplied figure references indicate where the data can be found in the manuscript, additional data file or literature. We hope that this comprehensive and logical "
0,PMC5823542,"ecifically regulates Gpr158 levels only in glutamatergic and not GABAergic neurons. This additional data can be found in <xref ref-type=""fig"" rid=""fig2"">Figure 2</xref>. We found that both male and female knockout mic"
0,PMC5860869,"nk> The version of MSMAll that is compatible with the approach implemented for the alignment of HCP data can be found here: <ext-link ext-link-type=""uri"" xlink:href=""http://www.doc.ic.ac.uk/~ecr05/MSM_HOCR_v2/"">http:/"
1,PMC5860869,"results obtained from the CCA against behaviour. Note that comparable CCA results from the original data can be found in <xref ref-type=""supplementary-material"" rid=""supp1"">Supplementary file 1a</xref>. This Table pre"
0,PMC5871330,"ross sections of cells. These measurements show that in brat tNBs cortical cherub is elevated. This data can be found in <xref ref-type=""fig"" rid=""fig7s1"">Figure 7&#x2014;figure supplement 1B</xref>. It seems that <xr"
1,PMC5871330,"y that all three localize to the basal crescent, but also that their intensities correlate. All new data can be found in <xref ref-type=""fig"" rid=""fig9s1"">Figure 9&#x2014;figure supplement 1</xref>.</p>
    </body>
  "
0,PMC5871355,"n each trace and the ground truth (black). Two videos showing the demixing results of the simulated data can be found in <xref ref-type=""video"" rid=""video4"">Video 4</xref> (SNR reduction factor&#xA0;=&#xA0;1) and <xre"
0,PMC5889215,"protein, and the enrichment scores for c-Src (wild-type and mutants), Lck, c-Abl, and ZAP-70. These data can be found in Figure 2&#x2014;source data 1.</p>
      <disp-quote content-type=""editor-comment"">
        <p>5"
0,PMC5896957,"haracterized NMD factors with strong responses in the screen. The remainder of the individual siRNA data can be found in the &#x201C;Primary by siRNA&#x201D; tab of Supplementary file 1.</p>
      <disp-quote content-"
0,PMC5906096,"proves learning and memory in Rett mice is through rescued gene expression. The chronic DBS RNA-Seq data can be found on GEO at the following link: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE111703</p>
    "
0,PMC5976434,"sterol, body mass index, smoking and education. Further details on the traits with complete summary data can be found in <xref ref-type=""supplementary-material"" rid=""supp1"">Supplementary file 1A</xref>. The numbers re"
0,PMC5976439,"spectrometry files are available on the Massive server (UCSD). Code used for the analysis of smFRET data can be found at the following link, which is also found in the main text. <ext-link ext-link-type=""uri"" xlink:hr"
0,PMC5995540,"nimals with low social behavior performance (GF-SI<sup>low</sup>).</p>
      <p>The description and data can be found in additional panels to Figure 5 (E)), a new sheet in Supplementary file 1 and the respective Resul"
1,PMC5995540,"imals with low social behaviour performance (GF-SI<sup>low</sup>).</p>
      <p>The description and data can be found in additional panels to Figure 5 (E), a new sheet in Supplementary file 1 and the respective Result"
