,PMCID,Journal Title,Year,data_shared,code_relevant,preprint,data_upon_request,code_shared,code_upon_request,preregistration,OSF_exploratory
128,PMC2630424,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
129,PMC2630515,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
130,PMC2633131,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
131,PMC2633437,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
132,PMC2633780,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
133,PMC2634744,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
134,PMC2640220,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
135,PMC2643094,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
136,PMC2643469,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
137,PMC2646253,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
138,PMC2646839,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
139,PMC2647968,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
140,PMC2648850,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
141,PMC2649728,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
142,PMC2650279,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
143,PMC2650434,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
144,PMC2651768,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
145,PMC2652474,Biol Psychiatry,2007,0,0,0,0,0,0,0,0
146,PMC2652864,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
147,PMC2653714,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
148,PMC2654233,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
149,PMC2654286,Biol Psychiatry,2007,0,0,0,0,0,0,0,0
150,PMC2654767,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
151,PMC2655104,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
152,PMC2655138,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
153,PMC2660393,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
154,PMC2660669,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
155,PMC2663388,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
156,PMC2663629,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
157,PMC2664095,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
158,PMC2667267,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
159,PMC2668168,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
160,PMC2669959,Biol Psychiatry,2007,0,0,0,0,0,0,0,0
161,PMC2670970,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
162,PMC2673799,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
163,PMC2674010,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
164,PMC2675536,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
165,PMC2677389,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
166,PMC2678172,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
167,PMC2678413,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
168,PMC2678684,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
169,PMC2679868,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
170,PMC2682432,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
171,PMC2682634,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
172,PMC2685493,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
173,PMC2687082,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
174,PMC2687149,Biol Psychiatry,2007,0,0,0,0,0,0,0,0
175,PMC2688474,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
176,PMC2692734,Biol Psychiatry,2006,0,0,0,0,0,0,0,0
177,PMC2692748,Biol Psychiatry,2007,0,0,0,0,0,0,0,0
178,PMC2693008,Biol Psychiatry,2007,0,0,0,0,0,0,0,0
179,PMC2693956,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
180,PMC2695810,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
181,PMC2696047,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
182,PMC2696182,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
183,PMC2696278,Biol Psychiatry,2007,0,0,0,0,0,0,0,0
184,PMC2696581,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
185,PMC2696583,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
186,PMC2700302,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
187,PMC2701259,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
188,PMC2701547,Biol Psychiatry,2007,0,0,0,0,0,0,0,0
189,PMC2705875,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
190,PMC2706292,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
191,PMC2707839,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
192,PMC2709691,Biol Psychiatry,2007,0,0,0,0,0,0,0,0
193,PMC2709733,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
194,PMC2711771,Biol Psychiatry,2007,0,0,0,0,0,0,0,0
195,PMC2712611,Biol Psychiatry,2006,0,0,0,0,0,0,0,0
196,PMC2715944,Biol Psychiatry,2007,0,0,0,0,0,0,0,0
197,PMC2715963,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
198,PMC2720459,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
199,PMC2725195,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
200,PMC2726992,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
201,PMC2727595,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
202,PMC2728006,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
203,PMC2731994,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
204,PMC2733860,Biol Psychiatry,2009,1,0,0,0,0,0,0,0
205,PMC2734076,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
206,PMC2734077,Biol Psychiatry,2009,0,1,0,0,0,0,0,0
207,PMC2734329,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
208,PMC2734472,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
209,PMC2735121,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
210,PMC2737368,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
211,PMC2738869,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
212,PMC2740365,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
213,PMC2740722,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
214,PMC2740996,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
215,PMC2741496,Biol Psychiatry,2006,0,0,0,0,0,0,0,0
216,PMC2742172,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
217,PMC2742561,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
218,PMC2743186,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
219,PMC2743779,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
220,PMC2744314,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
221,PMC2745053,Biol Psychiatry,2007,0,0,0,0,0,0,0,0
222,PMC2745275,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
223,PMC2745651,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
224,PMC2745906,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
225,PMC2746072,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
226,PMC2746634,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
227,PMC2746934,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
228,PMC2752671,Biol Psychiatry,2007,0,0,0,0,0,0,0,0
229,PMC2754299,Biol Psychiatry,2006,0,0,0,0,0,0,0,0
230,PMC2755289,Biol Psychiatry,2007,0,0,0,0,0,0,0,0
231,PMC2756407,Biol Psychiatry,2009,0,1,0,0,0,0,0,0
232,PMC2756612,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
233,PMC2757483,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
234,PMC2757485,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
235,PMC2761725,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
236,PMC2762203,Biol Psychiatry,2007,0,0,0,0,0,0,0,0
237,PMC2763037,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
238,PMC2763050,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
239,PMC2767203,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
240,PMC2768050,Biol Psychiatry,2007,0,0,0,0,0,0,0,0
241,PMC2768064,Biol Psychiatry,2006,0,0,0,0,0,0,0,0
242,PMC2768597,Biol Psychiatry,2006,0,0,0,0,0,0,0,0
243,PMC2771569,Biol Psychiatry,2007,0,0,0,0,0,0,0,0
244,PMC2771724,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
245,PMC2772995,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
246,PMC2773144,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
247,PMC2774754,Biol Psychiatry,2007,0,0,0,0,0,0,0,0
248,PMC2777248,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
249,PMC2778225,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
250,PMC2782514,Biol Psychiatry,2007,0,0,0,0,0,0,0,0
251,PMC2782609,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
252,PMC2783416,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
253,PMC2783565,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
254,PMC2783702,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
255,PMC2787234,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
256,PMC2787650,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
257,PMC2787791,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
258,PMC2788040,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
259,PMC2788117,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
260,PMC2788124,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
261,PMC2788985,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
262,PMC2789441,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
263,PMC2791528,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
264,PMC2794913,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
265,PMC2794920,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
266,PMC2794921,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
267,PMC2794927,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
268,PMC2794976,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
269,PMC2795043,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
270,PMC2795048,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
271,PMC2795056,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
272,PMC2795360,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
273,PMC2804442,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
274,PMC2805703,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
275,PMC2810861,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
276,PMC2812584,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
277,PMC2812618,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
278,PMC2814187,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
279,PMC2818788,Biol Psychiatry,2007,0,0,0,0,0,0,0,0
280,PMC2821020,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
281,PMC2821188,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
282,PMC2822665,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
283,PMC2823848,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
284,PMC2824040,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
285,PMC2825375,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
286,PMC2828549,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
287,PMC2829342,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
288,PMC2829379,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
289,PMC2830492,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
290,PMC2831298,Biol Psychiatry,2006,0,0,0,0,0,0,0,0
291,PMC2835157,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
292,PMC2843763,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
293,PMC2845393,Biol Psychiatry,2007,0,0,0,0,0,0,0,0
294,PMC2845810,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
295,PMC2849854,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
296,PMC2849869,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
297,PMC2849872,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
298,PMC2849905,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
299,PMC2849914,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
300,PMC2849918,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
301,PMC2851013,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
302,PMC2853238,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
303,PMC2853713,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
304,PMC2854029,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
305,PMC2854174,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
306,PMC2854191,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
307,PMC2854208,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
308,PMC2854240,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
309,PMC2854245,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
310,PMC2854322,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
311,PMC2855119,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
312,PMC2855682,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
313,PMC2860655,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
314,PMC2860742,Biol Psychiatry,2007,0,0,0,0,0,0,0,0
315,PMC2862804,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
316,PMC2862843,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
317,PMC2862879,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
318,PMC2863140,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
319,PMC2863311,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
320,PMC2864130,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
321,PMC2866253,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
322,PMC2866645,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
323,PMC2868075,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
324,PMC2868089,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
325,PMC2868111,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
326,PMC2868790,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
327,PMC2870714,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
328,PMC2872196,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
329,PMC2878609,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
330,PMC2879155,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
331,PMC2879340,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
332,PMC2880388,Biol Psychiatry,2007,0,0,0,0,0,0,0,0
333,PMC2881567,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
334,PMC2882199,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
335,PMC2882499,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
336,PMC2882500,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
337,PMC2882519,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
338,PMC2883449,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
339,PMC2883459,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
340,PMC2885492,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
341,PMC2885493,Biol Psychiatry,2008,0,0,0,0,0,0,0,0
342,PMC2885494,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
343,PMC2885700,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
344,PMC2890050,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
345,PMC2890298,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
346,PMC2891189,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
347,PMC2891518,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
348,PMC2895406,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
349,PMC2896237,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
350,PMC2896563,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
351,PMC2900390,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
352,PMC2900394,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
353,PMC2900398,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
354,PMC2900441,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
355,PMC2900500,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
356,PMC2900524,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
357,PMC2900542,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
358,PMC2900781,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
359,PMC2901805,Biol Psychiatry,2006,0,0,0,0,0,0,0,0
360,PMC2904480,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
361,PMC2904677,Biol Psychiatry,2007,0,0,0,0,0,0,0,0
362,PMC2905654,Biol Psychiatry,2009,0,0,0,0,0,0,0,0
363,PMC2907426,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
364,PMC2907444,Biol Psychiatry,2010,0,0,0,0,0,0,0,0
