,PMCID,sentence
0,PMC4113996,"y, IL) from single crystals at 100 K and a wavelength of 0.9793 &#xC5;. Data were integrated using MOSFLM (<xref rid=""bib5"" ref-type=""bibr"">Battye et al., 2011</xref>) and scaled in SCALA (<xref rid=""bib"
1,PMC4113996,"lie</surname><given-names>AG</given-names></name></person-group>
<year>2011</year>
<article-title>iMOSFLM: a new graphical interface for diffraction-image processing with MOSFLM</article-title>. <source>"
2,PMC4113996,"011</year>
<article-title>iMOSFLM: a new graphical interface for diffraction-image processing with MOSFLM</article-title>. <source>Acta Crystallographica Section D, Biological Crystallography</source><vo"
0,PMC4170211,n-names></name><name><surname>Matthews</surname><given-names>PM</given-names></name><name><surname>Hosford</surname><given-names>D</given-names></name><name><surname>K&#xE4;lvi&#xE4;inen</surname><given-
0,PMC4244569,"eptidoglycan (PG) precursor (lipid II) synthesis in bacteria and its inhibition by the antibiotics fosfomycin (FOS) and D-cycloserine (DCS). MurA, inhibited by the antibiotic FOS, and MurB catalyze the t"
1,PMC4244569,"alic> (middle), and <italic>E. coli</italic> (bottom) L-forms streaked on MSM with the antibiotics fosfomycin (<italic>S. aureus</italic> and <italic>E. coli</italic>) or D-cycloserine (<italic>C. glutam"
2,PMC4244569, plates of L-forms of <italic>Escherichia coli</italic> strain TB28 grown on MSM plates containing fosfomycin and ampicillin. (<bold>B</bold>) Growth of the <italic>E. coli</italic> L-form reverted strai
3,PMC4244569,"bacteria. To simplify the experiments, we used biochemical inhibitors of the PG precursor pathway, fosfomycin (FOS) or D-cycloserine (DCS), which inhibit the enzymes MurA and Ddl, respectively (<xref ref"
4,PMC4244569,"lic>, pOU82-Amp-<italic>murA</italic>) on L-form supporting medium (MSM) plates in the presence of fosfomycin (FOS) and X-gal, after several repeated streakings on MSM plates in the presence of FOS. (<bo"
5,PMC4244569,"ic>, pHM82-Kn-<italic>mreBCD</italic>) on L-form-supporting medium (MSM) plates in the presence of fosfomycin (FOS) and X-gal, after several repeated streakings on MSM plates in the presence of FOS. (<bo"
6,PMC4244569," (IPTG) (+FtsZ) of L-forms of <italic>S. aureus</italic> strain RNpFtsZ-1 grown on MSM plates with fosfomycin (FOS) and without IPTG, obtained from <xref ref-type=""fig"" rid=""fig4"">Figure 4D</xref>, right"
7,PMC4244569,eaked on L-form supporting medium (MSM) in the absence (lipid II ON) or presence (lipid II OFF) of fosfomycin (FOS). (<bold>B</bold>) L-form colonies of the <italic>E. coli</italic> strain RM369 (<italic
8,PMC4244569,"eaked on L-form supporting medium (MSM) in the absence (lipid II ON) or presence (lipid II OFF) of fosfomycin with different concentration of cerulenin (0, 10, and 20 &#x3BC;g/ml).</p><p><bold>DOI:</bold"
9,PMC4244569,"<td rowspan=""1"" colspan=""1""/></tr></tbody></table><table-wrap-foot><fn><p>DCS: D-cycloserine; FOS: fosfomycin; n.d.: not determined.</p></fn></table-wrap-foot></table-wrap></p>
        <p>(i) Growth cond"
10,PMC4244569,"hmid</surname><given-names>EN</given-names></name></person-group>
<year>1984</year>
<article-title>Fosfomycin-induced protoplasts and L-forms of <italic>Staphylococcus aureus</italic></article-title>. <s"
11,PMC4244569,"e></person-group>
<year>1985</year>
<article-title>Unstable L-form of Proteus mirabilis induced by fosfomycin</article-title>. <source>Chemotherapy</source><volume>31</volume>:<fpage>286</fpage>&#x2013;<"
0,PMC4270077,"esearch. To that end, this article introduces the <ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/e81xl"">Reproducibility Project: Cancer Biology</ext-link>. This project will conduct replication"
1,PMC4270077,"selected and excluded papers are available at the <ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/e81xl/wiki/studies"">Open Science Framework</ext-link>.</p>
        <p>There are a variety of alt"
2,PMC4270077,"the replication data is available publicly at the <ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/e81xl/wiki/home/"">Open Science Framework</ext-link>. Conducting the project in an open manner in"
3,PMC4270077,"tered Report will be preregistered publicly at the <ext-link ext-link-type=""uri"" xlink:href=""http://osf.io/"">Open Science Framework</ext-link> and the Registered Report for each study will be published b"
4,PMC4270077,"itation rates and altmetric scores</italic>.</p>
      <p>Yes, that spreadsheet is available on the OSF project page (<ext-link ext-link-type=""uri"" xlink:href=""http://osf.io/e81xl/studies"">http://osf.io/"
5,PMC4270077," spreadsheet is available on the OSF project page (<ext-link ext-link-type=""uri"" xlink:href=""http://osf.io/e81xl/studies"">http://osf.io/e81xl/studies</ext-link>), and we have added a link to the file in "
6,PMC4270077,"the OSF project page (<ext-link ext-link-type=""uri"" xlink:href=""http://osf.io/e81xl/studies"">http://osf.io/e81xl/studies</ext-link>), and we have added a link to the file in the manuscript: &#x201C;Detai"
7,PMC4270077," selected and excluded papers are available at the <ext-link ext-link-type=""uri"" xlink:href=""http://osf.io/e81xl/wiki/studies"">Open Science Framework</ext-link>.&#x201D;</p>
      <p><italic>8) With rega"
0,PMC4270138,"elife04034.pdf""/>
      <abstract>
        <p>The <ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/e81xl/wiki/home/"">Reproducibility Project: Cancer
Biology</ext-link> seeks to address growing co"
1,PMC4270138," dataset available on the Open Science
Framework (<ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/p4lzc/"">https://osf.io/p4lzc/</ext-link>).<list list-type=""bullet""><list-item><p>A lab from the "
2,PMC4270138,"he Open Science
Framework (<ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/p4lzc/"">https://osf.io/p4lzc/</ext-link>).<list list-type=""bullet""><list-item><p>A lab from the Science Exchange networ"
3,PMC4270138," dataset available on the Open
Science Framework (<ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/p4lzc/"">https://osf.io/p4lzc/</ext-link>).<list list-type=""bullet""><list-item><p>A lab from the "
4,PMC4270138,"he Open
Science Framework (<ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/p4lzc/"">https://osf.io/p4lzc/</ext-link>).<list list-type=""bullet""><list-item><p>A lab from the Science Exchange networ"
5,PMC4270138," dataset available on the Open Science Framework
(<ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/p4lzc/"">https://osf.io/p4lzc/</ext-link>).<list list-type=""bullet""><list-item><p>A lab from the "
6,PMC4270138,"he Open Science Framework
(<ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/p4lzc/"">https://osf.io/p4lzc/</ext-link>).<list list-type=""bullet""><list-item><p>A lab from the Science Exchange networ"
7,PMC4270138," dataset available on the Open
Science Framework (<ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/p4lzc/"">https://osf.io/p4lzc/</ext-link>).<list list-type=""bullet""><list-item><p>A lab from the "
8,PMC4270138,"he Open
Science Framework (<ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/p4lzc/"">https://osf.io/p4lzc/</ext-link>).<list list-type=""bullet""><list-item><p>A lab from the Science Exchange networ"
9,PMC4270138,"t plot is included for the reviewers
to see the results visually (and will be made available on the OSF project page
(<ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/p4lzc"">https://osf.io/p4lzc<"
10,PMC4270138,"d will be made available on the OSF project page
(<ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/p4lzc"">https://osf.io/p4lzc</ext-link>) in addition to the summary data below. Some
additional d"
11,PMC4270138,"le on the OSF project page
(<ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/p4lzc"">https://osf.io/p4lzc</ext-link>) in addition to the summary data below. Some
additional discussion is included "
0,PMC4270141,"elife04180.pdf""/>
      <abstract>
        <p>The <ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/e81xl/wiki/home/"">Reproducibility Project: Cancer
Biology</ext-link> seeks to address growing co"
1,PMC4270141,"
dataset available on the Open Science Framework (<ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/jvpnw/"">https://osf.io/jvpnw/</ext-link>).</p>
        </sec>
      </sec>
      <sec id=""s2-2"">"
2,PMC4270141,"he Open Science Framework (<ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/jvpnw/"">https://osf.io/jvpnw/</ext-link>).</p>
        </sec>
      </sec>
      <sec id=""s2-2"">
        <title>Protoco"
3,PMC4270141,"image files and quantified bands from the Western blot,
will be uploaded to the project page on the OSF (<ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/jvpnw/"">https://osf.io/jvpnw/</ext-link>)"
4,PMC4270141,"
will be uploaded to the project page on the OSF (<ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/jvpnw/"">https://osf.io/jvpnw/</ext-link>) and made
publically available. This experiment is also"
5,PMC4270141,"e project page on the OSF (<ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/jvpnw/"">https://osf.io/jvpnw/</ext-link>) and made
publically available. This experiment is also the quality control fo"
6,PMC4270141," dataset available on the Open Science Framework
(<ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/82nfe/"">https://osf.io/82nfe/</ext-link>)</p>
        </sec>
      </sec>
      <sec id=""s2-4"">
"
7,PMC4270141,"he Open Science Framework
(<ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/82nfe/"">https://osf.io/82nfe/</ext-link>)</p>
        </sec>
      </sec>
      <sec id=""s2-4"">
        <title>Power ca"
0,PMC4270159,"elife04037.pdf""/>
      <abstract>
        <p>The <ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/e81xl/wiki/home/"">Reproducibility Project: Cancer
Biology</ext-link> seeks to address growing co"
1,PMC4270159,"
dataset available on the Open Science Framework (<ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/h0pnz/"">https://osf.io/h0pnz/</ext-link>).</p>
              </list-item>
              <list-it"
2,PMC4270159,"he Open Science Framework (<ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/h0pnz/"">https://osf.io/h0pnz/</ext-link>).</p>
              </list-item>
              <list-item>
                <p>"
3,PMC4270159,"
dataset available on the Open Science Framework (<ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/h0pnz/"">https://osf.io/h0pnz/</ext-link>).</p>
              </list-item>
              <list-it"
4,PMC4270159,"he Open Science Framework (<ext-link ext-link-type=""uri"" xlink:href=""https://osf.io/h0pnz/"">https://osf.io/h0pnz/</ext-link>).</p>
              </list-item>
              <list-item>
                <p>"
0,PMC4337731,. (<bold>B</bold>) Affinity co-purification and identification of AMOT p130 as a binding partner of OSF (One-STrEP-FLAG)-tagged NEDD4L. SDS-PAGE/Coomassie-stained gel showing STrEP-Tactin matrix affinity
1,PMC4337731,ined gel showing STrEP-Tactin matrix affinity purified proteins from 293T cells transfected with an OSF-NEDD4L expression construct (lane 2) or an empty vector control (lane 1). Labels denote OSF-NEDD4L 
2,PMC4337731,with an OSF-NEDD4L expression construct (lane 2) or an empty vector control (lane 1). Labels denote OSF-NEDD4L (bait) and AMOT p130 (prey). Trypsin-digested AMOT p130 peptides identified by mass spectrom
3,PMC4337731,ng. Western blots showing co-immunoprecipitations of endogenous 293T cell AMOT proteins (prey) with OSF-NEDD4L (bait). Panel 1: endogenous AMOT proteins (anti-AMOT blot) co-immunoprecipitated with OSF-NE
4,PMC4337731,"th OSF-NEDD4L (bait). Panel 1: endogenous AMOT proteins (anti-AMOT blot) co-immunoprecipitated with OSF-NEDD4L baits from cells that lacked exogenous OSF-NEDD4L (lane 1, control), expressed wild type OSF"
5,PMC4337731,"teins (anti-AMOT blot) co-immunoprecipitated with OSF-NEDD4L baits from cells that lacked exogenous OSF-NEDD4L (lane 1, control), expressed wild type OSF-NEDD4L (lane 2), expressed OSF-NEDD4L<sub>&#x394;"
6,PMC4337731,"OSF-NEDD4L baits from cells that lacked exogenous OSF-NEDD4L (lane 1, control), expressed wild type OSF-NEDD4L (lane 2), expressed OSF-NEDD4L<sub>&#x394;WW</sub> (lane 3, construct has inactivating point"
7,PMC4337731,"t lacked exogenous OSF-NEDD4L (lane 1, control), expressed wild type OSF-NEDD4L (lane 2), expressed OSF-NEDD4L<sub>&#x394;WW</sub> (lane 3, construct has inactivating point mutations in all four WW domai"
8,PMC4337731,"394;WW</sub> (lane 3, construct has inactivating point mutations in all four WW domains), expressed OSF-NEDD4L<sub>C942A</sub> (lane 4, construct has an inactivating point mutation in the HECT E3 domain)"
9,PMC4337731,"2A</sub> (lane 4, construct has an inactivating point mutation in the HECT E3 domain), or expressed OSF-NEDD4L<sub>C942A/&#x394;WW</sub> (lane 5, construct has inactivating point mutations in the WW and "
10,PMC4337731,"mains). Panel 2: same co-immunoprecipitation experiment blotted with anti-FLAG antibodies to detect OSF-NEDD4L proteins. Panel 3: input levels of endogenous AMOT (anti-AMOT blot, 10% of total). Panel 4: "
11,PMC4337731," input levels of endogenous AMOT (anti-AMOT blot, 10% of total). Panel 4: input levels of exogenous OSF-NEDD4L (anti-FLAG, 10% of total). Note that endogenous AMOT p80 was present in the input lysate, bu"
12,PMC4337731,"ote that endogenous AMOT p80 was present in the input lysate, but did not co-immunoprecipitate with OSF-NEDD4L. Representative image from three independent repetitions.</p><p><bold>DOI:</bold>
<ext-link "
13,PMC4337731,"0 PPXY motifs contribute to NEDD4L binding.</title><p>Western blots show co-immunoprecipitations of OSF-NEDD4L (bait, captured on STrEP-Tactin affinity matrices) with endogenous 293T cells AMOT and exoge"
14,PMC4337731,"93T cells AMOT and exogenously expressed HA-AMOT p130 proteins (prey). Co-immunoprecipitations with OSF-NEDD4L were from cells that lacked exogenous AMOT p130 (lane 1), expressed wild type HA-AMOT p130 ("
15,PMC4337731,"""bibr"">Yi et al., 2013</xref>). Panel 1: AMOT protein co-immunoprecipitations (anti-AMOT blot) with OSF-NEDD4L. Note that OSF-NEDD4L co-immunoprecipitated low levels of endogenous AMOT p130 (lanes 1 and "
16,PMC4337731,"</xref>). Panel 1: AMOT protein co-immunoprecipitations (anti-AMOT blot) with OSF-NEDD4L. Note that OSF-NEDD4L co-immunoprecipitated low levels of endogenous AMOT p130 (lanes 1 and 3, denoted p130) but n"
17,PMC4337731,co-immunoprecipitation experiment blotted with anti-FLAG antibodies to detect exogenously expressed OSF-NEDD4L. Panels 4&#x2013;6 show the input quantities (10%) of endogenous AMOT and HA-AMOT p130 (pane
18,PMC4337731,"MOT and HA-AMOT p130 (panel 4, anti-AMOT), exogenous HA-AMOT p130 (panel 5, anti-HA), and exogenous OSF-NEDD4L (panel 6, anti-FLAG). A representative image from three independent repetitions is shown.</p"
19,PMC4337731,"ormed to identify candidate NEDD4L binding partners. A number of cellular proteins co-purified with OSF (One-STrEP-FLAG)-tagged NEDD4L, as visualized by SDS-PAGE (<xref ref-type=""fig"" rid=""fig1"">Figure 1"
20,PMC4337731,"he p130 isoform of human Angiomotin was unambiguously identified as a protein that co-purified with OSF-NEDD4L in three independent repetitions of this experiment, (lane 2, labeled AMOT p130, peptide cov"
21,PMC4337731,"mass spectrometry results, we found that AMOT p130 co-immunoprecipitated with exogenously expressed OSF-NEDD4L (<xref ref-type=""fig"" rid=""fig1"">Figure 1C</xref>, panel 1, lane 2). In contrast, AMOT p130 "
22,PMC4337731,"gure 1C</xref>, panel 1, lane 2). In contrast, AMOT p130 did not co-immunoprecipitate with a mutant OSF-NEDD4L protein that contained inactivating Trp to Ala substitutions in the key PPXY-binding &#x2018"
23,PMC4337731,"ions in the key PPXY-binding &#x2018;W39&#x2019; residues from each of the four WW domains (denoted OSF-NEDD4L<sub>&#x394;WW</sub>, panel 1, compare lanes 2 and 3) (<xref rid=""bib38"" ref-type=""bibr"">Otte"
24,PMC4337731,"p130 levels (<xref rid=""bib52"" ref-type=""bibr"">Wang et al., 2012</xref>), and we also observed that OSF-NEDD4L overexpression modestly reduced AMOT p130 levels (<xref ref-type=""fig"" rid=""fig1"">Figure 1C<"
25,PMC4337731,">, panel 3, compare lanes 1 and 2). We therefore tested whether AMOT p130 also co-precipitated with OSF-NEDD4L proteins that carried inactivating Cys942Ala point mutations in the active site cysteine of "
26,PMC4337731,ating Cys942Ala point mutations in the active site cysteine of the HECT E3 ubiquitin ligase domain (OSF-NEDD4L<sub>C942A</sub>). This mutation increased OSF-NEDD4L levels in the lysate and immunoprecipit
27,PMC4337731,steine of the HECT E3 ubiquitin ligase domain (OSF-NEDD4L<sub>C942A</sub>). This mutation increased OSF-NEDD4L levels in the lysate and immunoprecipitate (panels 2 and 4 compare lanes 4 and 5 to lanes 2 
28,PMC4337731,"es 4, 5 and 1 to lane 2). Once again, AMOT p130 (and breakdown products) co-immunoprecipitated with OSF-NEDD4L<sub>C942A</sub> (panel 1, lane 4), but not with a protein that also contained inactivating W"
29,PMC4337731,"ub> (panel 1, lane 4), but not with a protein that also contained inactivating WW domain mutations (OSF-NEDD4L<sub>&#x394;WW/C942A</sub> panel 1, lane 5). AMOT p130 co-precipitation levels were higher wi"
30,PMC4337731,"DD4L<sub>&#x394;WW/C942A</sub> panel 1, lane 5). AMOT p130 co-precipitation levels were higher with OSF-NEDD4L<sub>C942A</sub> than with wild type OSF-NEDD4L, presumably owing to the higher cellular leve"
31,PMC4337731,". AMOT p130 co-precipitation levels were higher with OSF-NEDD4L<sub>C942A</sub> than with wild type OSF-NEDD4L, presumably owing to the higher cellular levels of both OSF-NEDD4L and AMOT p130 (compare la"
32,PMC4337731,">C942A</sub> than with wild type OSF-NEDD4L, presumably owing to the higher cellular levels of both OSF-NEDD4L and AMOT p130 (compare lanes 2 and 4).</p>
        <p>Three additional observations confirme"
33,PMC4337731,"ree N-terminal AMOT p130 PPXY motifs strongly inhibited co-immunoprecipitation of HA-AMOT p130 with OSF-NEDD4L (<xref ref-type=""fig"" rid=""fig1s2"">Figure 1&#x2014;figure supplement 2</xref>, panel 1, comp"
34,PMC4337731,"genous AMOT p80, which lacks the N-terminal PPXY motifs, failed to co-immunoprecipitate with either OSF-NEDD4L or OSF-NEDD4L<sub>C942A</sub> (<xref ref-type=""fig"" rid=""fig1"">Figure 1C</xref>, panel 1, la"
35,PMC4337731,"0, which lacks the N-terminal PPXY motifs, failed to co-immunoprecipitate with either OSF-NEDD4L or OSF-NEDD4L<sub>C942A</sub> (<xref ref-type=""fig"" rid=""fig1"">Figure 1C</xref>, panel 1, lanes 2 and 4), "
36,PMC4337731,"/xref>, lanes 1 and 2, and <xref ref-type=""fig"" rid=""fig2"">Figure 2B</xref>, lane 1, respectively). OSF-AMOT p130 was overexpressed in SF-9 insect cells and substantially enriched by binding to STrEP-Tac"
37,PMC4337731,"own in <xref ref-type=""fig"" rid=""fig2"">Figure 2A</xref>, NEDD4L did not bind an immobilized control OSF-GFP protein, but bound with at least 1:1 stoichiometry to immobilized OSF-AMOT p130 (compare lanes "
38,PMC4337731,"nd an immobilized control OSF-GFP protein, but bound with at least 1:1 stoichiometry to immobilized OSF-AMOT p130 (compare lanes 4 and 7). In contrast, binding of the NEDD4L<sub>&#x394;WW</sub> mutant pr"
39,PMC4337731," directly and specifically to NEDD4L and HIV-1 Gag<sub>&#x2206;p6</sub>.</title><p>(<bold>A</bold>) OSF-AMOT p130 binds NEDD4L. Recombinant OSF-GFP (specificity control, lanes 3&#x2013;5) or OSF-AMOT p13"
40,PMC4337731," HIV-1 Gag<sub>&#x2206;p6</sub>.</title><p>(<bold>A</bold>) OSF-AMOT p130 binds NEDD4L. Recombinant OSF-GFP (specificity control, lanes 3&#x2013;5) or OSF-AMOT p130 (lanes 6&#x2013;8) were expressed, cap"
41,PMC4337731,"</bold>) OSF-AMOT p130 binds NEDD4L. Recombinant OSF-GFP (specificity control, lanes 3&#x2013;5) or OSF-AMOT p130 (lanes 6&#x2013;8) were expressed, captured on STrEP-Tactin affinity matrices, and incuba"
42,PMC4337731,"for reference. A representative image from three independent repetitions is shown. (<bold>B</bold>) OSF-AMOT p130 binds HIV-1 Gag<sub>&#x2206;p6</sub>. Recombinant OSF-GFP (control, lanes 3&#x2013;6) or "
43,PMC4337731,"etitions is shown. (<bold>B</bold>) OSF-AMOT p130 binds HIV-1 Gag<sub>&#x2206;p6</sub>. Recombinant OSF-GFP (control, lanes 3&#x2013;6) or OSF-AMOT p130 (lanes 7&#x2013;10) were expressed, captured on ST"
44,PMC4337731,"-AMOT p130 binds HIV-1 Gag<sub>&#x2206;p6</sub>. Recombinant OSF-GFP (control, lanes 3&#x2013;6) or OSF-AMOT p130 (lanes 7&#x2013;10) were expressed, captured on STrEP-Tactin affinity matrices and incuba"
45,PMC4337731," directly and specifically to NEDD4L and HIV-1 Gag<sub>&#x2206;p6</sub>.</title><p>(<bold>A</bold>) OSF-AMOT p130, OSF-AMOTL1, and OSF-AMOTL2 bind NEDD4L. Recombinant OSF-GFP (specificity control, lanes "
46,PMC4337731,"pecifically to NEDD4L and HIV-1 Gag<sub>&#x2206;p6</sub>.</title><p>(<bold>A</bold>) OSF-AMOT p130, OSF-AMOTL1, and OSF-AMOTL2 bind NEDD4L. Recombinant OSF-GFP (specificity control, lanes 2 and 6), OSF-A"
47,PMC4337731,"EDD4L and HIV-1 Gag<sub>&#x2206;p6</sub>.</title><p>(<bold>A</bold>) OSF-AMOT p130, OSF-AMOTL1, and OSF-AMOTL2 bind NEDD4L. Recombinant OSF-GFP (specificity control, lanes 2 and 6), OSF-AMOT p130 (lanes "
48,PMC4337731,"sub>.</title><p>(<bold>A</bold>) OSF-AMOT p130, OSF-AMOTL1, and OSF-AMOTL2 bind NEDD4L. Recombinant OSF-GFP (specificity control, lanes 2 and 6), OSF-AMOT p130 (lanes 3 and 7), OSF-AMOTL1 (lanes 4 and 8)"
49,PMC4337731,", OSF-AMOTL1, and OSF-AMOTL2 bind NEDD4L. Recombinant OSF-GFP (specificity control, lanes 2 and 6), OSF-AMOT p130 (lanes 3 and 7), OSF-AMOTL1 (lanes 4 and 8), and OSF-AMOTL2 (lanes 5 and 9) were expresse"
50,PMC4337731,"nd NEDD4L. Recombinant OSF-GFP (specificity control, lanes 2 and 6), OSF-AMOT p130 (lanes 3 and 7), OSF-AMOTL1 (lanes 4 and 8), and OSF-AMOTL2 (lanes 5 and 9) were expressed, captured on STrEP-Tactin aff"
51,PMC4337731,"specificity control, lanes 2 and 6), OSF-AMOT p130 (lanes 3 and 7), OSF-AMOTL1 (lanes 4 and 8), and OSF-AMOTL2 (lanes 5 and 9) were expressed, captured on STrEP-Tactin affinity matrices, and incubated wi"
52,PMC4337731,"sie blue staining. Input NEDD4L (lane 1, 1.5% of total) is shown for reference. Asterisk denotes an OSF-AMOTL2 breakdown product that co-migrates with NEDD4L. A representative image from two independent "
53,PMC4337731,"tes with NEDD4L. A representative image from two independent repetitions is shown. (<bold>B</bold>) OSF-AMOT p130, OSF-AMOTL1, and OSF-AMOTL2 bind Gag<sub>&#x2206;p6</sub>. Recombinant OSF-GFP (specifici"
54,PMC4337731,". A representative image from two independent repetitions is shown. (<bold>B</bold>) OSF-AMOT p130, OSF-AMOTL1, and OSF-AMOTL2 bind Gag<sub>&#x2206;p6</sub>. Recombinant OSF-GFP (specificity control, lan"
55,PMC4337731,"ve image from two independent repetitions is shown. (<bold>B</bold>) OSF-AMOT p130, OSF-AMOTL1, and OSF-AMOTL2 bind Gag<sub>&#x2206;p6</sub>. Recombinant OSF-GFP (specificity control, lanes 2 and 6), OSF"
56,PMC4337731,"bold>B</bold>) OSF-AMOT p130, OSF-AMOTL1, and OSF-AMOTL2 bind Gag<sub>&#x2206;p6</sub>. Recombinant OSF-GFP (specificity control, lanes 2 and 6), OSF-AMOT p130 (lanes 3 and 7), OSF-AMOTL1 (lanes 4 and 8)"
57,PMC4337731,"OSF-AMOTL2 bind Gag<sub>&#x2206;p6</sub>. Recombinant OSF-GFP (specificity control, lanes 2 and 6), OSF-AMOT p130 (lanes 3 and 7), OSF-AMOTL1 (lanes 4 and 8), and OSF-AMOTL2 (lanes 5 and 9) were expresse"
58,PMC4337731,";p6</sub>. Recombinant OSF-GFP (specificity control, lanes 2 and 6), OSF-AMOT p130 (lanes 3 and 7), OSF-AMOTL1 (lanes 4 and 8), and OSF-AMOTL2 (lanes 5 and 9) were expressed, captured on STrEP-Tactin aff"
59,PMC4337731,"specificity control, lanes 2 and 6), OSF-AMOT p130 (lanes 3 and 7), OSF-AMOTL1 (lanes 4 and 8), and OSF-AMOTL2 (lanes 5 and 9) were expressed, captured on STrEP-Tactin affinity matrices, and incubated wi"
60,PMC4337731,"n <xref ref-type=""fig"" rid=""fig2"">Figure 2B</xref>, HIV-1 Gag<sub>&#x394;p6</sub> bound immobilized OSF-AMOT p130, but did not bind an immobilized OSF-GFP control (compare lanes 4 and 8). This interactio"
61,PMC4337731,"ef>, HIV-1 Gag<sub>&#x394;p6</sub> bound immobilized OSF-AMOT p130, but did not bind an immobilized OSF-GFP control (compare lanes 4 and 8). This interaction did not appear to be mediated by nucleic acid"
62,PMC4337731,d 8). This interaction did not appear to be mediated by nucleic acids because the affinity-purified OSF-AMOT p130 protein was pre-washed with high salt solution to remove any bound nucleic acid (see &#x2
63,PMC4337731," and because the interaction was maintained, albeit at slightly lower levels, even when immobilized OSF-AMOT p130 was incubated with high concentrations of RNase that were sufficient to eliminate other R"
64,PMC4337731,-mediated Gag-protein interactions (not shown). Gag<sub>&#x394;p6</sub> and NEDD4L appeared to bind OSF-AMOT p130 independently because their binding levels did not change significantly when all three pr
65,PMC4337731,"riment shown in <xref ref-type=""fig"" rid=""fig1"">Figure 1B</xref>, an empty vector control or a pCAG-OSF-NEDD4L expression vector (<xref rid=""bib37"" ref-type=""bibr"">Morita et al., 2007</xref>) expressing "
