,PMCID,Journal Title,Year,data_shared,code_relevant,preprint,data_upon_request,code_shared,code_upon_request,preregistration,OSF_exploratory
58,PMC1351393,J Neuroeng Rehabil,2006,0,0,0,0,0,0,0,0
59,PMC1351917,PLoS Med,2006,0,1,0,0,0,0,0,0
60,PMC1351918,PLoS Med,2006,0,0,0,0,0,0,0,0
61,PMC1351919,PLoS Med,2006,0,0,0,0,0,0,0,0
62,PMC1351920,PLoS Med,2006,0,1,0,0,0,0,0,0
63,PMC1351921,PLoS Biol,2006,0,0,0,0,0,0,0,0
64,PMC1351922,PLoS Biol,2006,0,0,0,0,0,0,0,0
65,PMC1351924,PLoS Biol,2006,1,0,0,0,0,0,0,0
66,PMC1351925,PLoS Biol,2006,0,1,0,0,0,0,0,0
67,PMC1351926,PLoS Biol,2006,0,0,0,0,0,0,0,0
68,PMC1352376,Int J Behav Nutr Phys Act,2006,0,0,0,0,0,0,0,0
69,PMC1352377,BMC Bioinformatics,2006,1,0,0,0,0,0,0,0
70,PMC1352386,BMC Bioinformatics,2006,0,0,0,0,0,0,0,0
71,PMC1352388,BMC Evol Biol,2006,0,0,0,0,0,0,0,0
72,PMC1352391,Biol Proced Online,2006,0,0,0,0,0,0,0,0
73,PMC1354196,PLoS Pathog,2006,0,0,0,0,0,0,0,0
74,PMC1354197,PLoS Pathog,2006,1,0,0,0,0,0,0,0
75,PMC1354198,PLoS Pathog,2006,0,0,0,0,0,0,0,0
76,PMC1356089,PLoS Comput Biol,2006,0,0,0,0,0,0,0,0
77,PMC1356091,PLoS Comput Biol,2006,0,0,1,0,0,0,0,0
78,PMC1358942,PLoS Genet,2006,0,0,1,0,0,0,0,0
79,PMC1358943,PLoS Pathog,2006,1,0,0,0,0,0,0,0
80,PMC1359070,PLoS Comput Biol,2006,0,0,1,0,0,0,0,0
81,PMC1359071,PLoS Genet,2006,0,0,0,0,0,0,0,0
82,PMC1359072,PLoS Genet,2006,0,0,1,0,0,0,0,0
83,PMC1359073,PLoS Genet,2006,1,0,0,0,0,0,0,0
84,PMC1359074,PLoS Genet,2006,1,0,1,0,0,0,0,0
85,PMC1359075,PLoS Genet,2006,0,0,0,0,0,0,0,0
86,PMC1360063,Theor Biol Med Model,2006,0,0,0,0,0,0,0,0
87,PMC1360068,BMC Biotechnol,2006,1,0,0,0,0,0,0,0
88,PMC1360072,Front Zool,2006,0,0,0,0,0,0,0,0
89,PMC1360074,Ann Gen Psychiatry,2006,0,0,0,0,0,0,0,0
90,PMC1360075,BMC Microbiol,2006,0,1,0,0,0,0,0,0
91,PMC1360078,BMC Struct Biol,2006,1,0,0,0,0,0,0,0
92,PMC1360079,PLoS Med,2006,0,0,0,0,0,0,0,0
93,PMC1360080,PLoS Med,2006,0,0,0,0,0,0,0,0
94,PMC1360081,PLoS Med,2006,0,0,0,0,0,0,0,0
95,PMC1360083,BMC Microbiol,2006,1,0,0,0,0,0,0,0
96,PMC1360097,PLoS Biol,2006,0,0,0,0,0,0,0,0
97,PMC1360098,PLoS Biol,2006,0,1,0,0,0,0,0,0
98,PMC1360099,PLoS Biol,2006,0,0,0,0,0,0,0,0
99,PMC1360100,PLoS Biol,2006,0,0,0,0,0,0,0,0
100,PMC1360101,PLoS Biol,2006,1,0,0,0,0,0,0,0
101,PMC1360619,PLoS Med,2006,0,0,0,0,0,0,0,0
102,PMC1360621,PLoS Med,2006,0,0,0,0,0,0,0,0
103,PMC1360625,PLoS Med,2006,0,0,0,0,0,0,0,0
104,PMC1360632,PLoS Med,2006,0,0,0,0,0,0,0,0
105,PMC1360636,PLoS Med,2006,0,0,0,0,0,0,0,0
106,PMC1360651,PLoS Med,2006,0,0,0,0,0,0,0,0
107,PMC1360659,J Ethnobiol Ethnomed,2006,0,0,0,0,0,0,0,0
108,PMC1360660,Theor Biol Med Model,2006,0,0,0,0,0,0,0,0
109,PMC1360663,J Neuroinflammation,2006,0,0,0,0,0,0,0,0
110,PMC1360668,BMC Biochem,2006,0,0,0,0,0,0,0,0
111,PMC1360669,Behav Brain Funct,2006,0,0,0,0,0,0,0,0
112,PMC1360676,BMC Bioinformatics,2006,0,0,0,0,0,0,0,0
113,PMC1360678,J Ethnobiol Ethnomed,2006,0,0,0,0,0,0,0,0
114,PMC1360680,Behav Brain Funct,2006,0,0,0,0,0,0,0,0
115,PMC1360682,BMC Bioinformatics,2006,0,0,0,0,1,0,0,0
116,PMC1360685,BMC Evol Biol,2006,0,0,0,0,0,0,0,0
117,PMC1360686,BMC Bioinformatics,2006,0,1,0,0,0,0,0,0
118,PMC1360687,BMC Bioinformatics,2006,1,1,0,0,1,0,0,0
119,PMC1360688,BMC Bioinformatics,2006,0,0,0,0,0,0,0,0
120,PMC1361354,Psychiatr Serv,2006,0,0,0,0,0,0,0,0
121,PMC1361355,PLoS Pathog,2006,0,0,0,0,0,0,0,0
122,PMC1361356,PLoS Genet,2006,1,0,1,0,0,0,0,0
123,PMC1361357,PLoS Comput Biol,2006,0,0,0,0,0,0,0,0
124,PMC1361766,PLoS Genet,2006,1,0,1,0,0,0,0,0
125,PMC1361774,BMC Neurosci,2006,1,0,0,0,0,0,0,0
126,PMC1361777,BMC Bioinformatics,2006,1,0,0,0,0,0,0,0
127,PMC1361778,PLoS Med,2006,0,0,0,0,0,0,0,0
128,PMC1361779,PLoS Med,2006,0,0,0,0,0,0,0,0
129,PMC1361781,PLoS Med,2006,0,1,0,0,0,0,0,0
130,PMC1361782,PLoS Med,2006,1,0,0,0,0,0,0,0
131,PMC1361784,BMC Neurol,2006,0,0,0,0,0,0,0,0
132,PMC1361788,BMC Neurosci,2006,0,0,0,0,0,0,0,0
133,PMC1361790,BMC Bioinformatics,2006,1,1,0,0,1,0,0,0
134,PMC1361793,BMC Biotechnol,2006,0,0,0,0,0,0,0,0
135,PMC1361797,PLoS Biol,2006,1,0,0,0,0,0,0,0
136,PMC1361798,PLoS Biol,2006,0,0,0,0,0,0,0,0
137,PMC1361799,PLoS Biol,2006,0,0,0,0,0,0,0,0
138,PMC1361800,PLoS Biol,2006,1,1,0,0,0,0,0,0
139,PMC1361801,BMC Microbiol,2006,0,0,0,0,0,0,0,0
140,PMC1363346,BMC Dev Biol,2006,0,1,0,0,0,0,0,0
141,PMC1363353,BMC Neurosci,2006,0,0,0,0,0,0,0,0
142,PMC1363357,BMC Bioinformatics,2006,0,1,0,0,0,0,0,0
143,PMC1363362,BMC Bioinformatics,2006,0,0,0,0,0,0,0,0
144,PMC1363365,BMC Bioinformatics,2006,1,0,0,0,0,0,0,0
145,PMC1363699,PLoS Biol,2006,0,0,0,0,0,0,0,0
146,PMC1363709,PLoS Biol,2006,0,0,0,0,0,0,0,0
147,PMC1363710,PLoS Biol,2006,0,0,0,0,0,0,0,0
148,PMC1363719,J Ethnobiol Ethnomed,2006,0,0,0,0,0,0,0,0
149,PMC1363722,Biomed Eng Online,2006,0,0,0,0,0,0,0,0
150,PMC1363724,Behav Brain Funct,2006,0,0,0,0,0,0,0,0
151,PMC1364504,PLoS Pathog,2006,0,0,0,0,0,0,0,0
152,PMC1364505,PLoS Comput Biol,2006,0,0,0,0,0,0,0,0
153,PMC1364506,PLoS Comput Biol,2006,0,0,1,0,0,0,0,0
154,PMC1366493,PLoS Genet,2006,1,0,0,0,1,0,0,0
155,PMC1366494,PLoS Genet,2006,0,0,1,0,0,0,0,0
156,PMC1366495,PLoS Genet,2006,1,0,0,0,0,0,0,0
157,PMC1368966,J Ethnobiol Ethnomed,2006,0,0,0,0,0,0,0,0
158,PMC1368972,BMC Cell Biol,2006,0,0,0,0,0,0,0,0
159,PMC1368978,BMC Struct Biol,2006,0,0,0,0,0,0,0,0
160,PMC1368985,BMC Cell Biol,2006,0,0,0,0,0,0,0,0
161,PMC1368991,BMC Neurosci,2006,1,1,0,0,0,0,0,0
162,PMC1368994,BMC Bioinformatics,2006,0,0,0,0,0,0,0,0
163,PMC1368996,J Negat Results Biomed,2006,0,0,0,0,0,0,0,0
164,PMC1369000,BMC Evol Biol,2006,0,0,0,0,0,0,0,0
165,PMC1369004,BMC Neurosci,2006,0,0,0,0,0,0,0,0
166,PMC1369005,BMC Bioinformatics,2006,1,0,0,0,0,0,0,0
167,PMC1369008,BMC Bioinformatics,2006,0,1,0,0,0,0,0,0
168,PMC1370914,PLoS Biol,2006,0,0,0,0,0,0,0,0
169,PMC1370915,PLoS Biol,2006,0,0,0,0,0,0,0,0
170,PMC1370919,PLoS Med,2006,0,0,0,0,0,0,0,0
171,PMC1370920,PLoS Med,2006,1,0,0,0,0,0,0,0
172,PMC1370921,PLoS Med,2006,0,0,0,0,0,0,0,0
173,PMC1370922,PLoS Med,2006,0,0,0,0,0,0,0,0
174,PMC1370923,PLoS Med,2006,0,0,0,0,0,0,0,0
175,PMC1370924,PLoS Med,2006,0,0,0,0,0,0,0,0
176,PMC1370925,PLoS Med,2006,0,0,0,0,0,0,0,0
177,PMC1373603,BMC Bioinformatics,2006,0,0,0,0,0,0,0,0
178,PMC1373604,BMC Bioinformatics,2006,0,0,0,0,0,0,0,0
179,PMC1373605,BMC Bioinformatics,2006,0,0,0,0,0,0,0,0
180,PMC1373606,BMC Bioinformatics,2006,0,0,0,0,0,0,0,0
181,PMC1373613,Theor Biol Med Model,2006,0,0,0,0,0,0,0,0
182,PMC1373614,Theor Biol Med Model,2006,0,0,0,0,0,0,0,0
183,PMC1373618,BMC Psychiatry,2006,0,0,0,0,0,0,0,0
184,PMC1373619,BMC Psychiatry,2006,0,0,0,0,0,0,0,0
185,PMC1373620,BMC Psychiatry,2006,0,0,0,0,0,0,0,0
186,PMC1373628,Ann Gen Psychiatry,2006,0,0,0,0,0,0,0,0
187,PMC1373631,Biomed Eng Online,2006,0,1,0,0,0,0,0,0
188,PMC1373632,Reprod Biol Endocrinol,2006,1,0,0,0,0,0,0,0
189,PMC1373633,Reprod Biol Endocrinol,2006,0,0,0,0,0,0,0,0
190,PMC1373634,Reprod Biol Endocrinol,2006,1,0,0,0,0,0,0,0
191,PMC1373636,BMC Neurosci,2006,0,0,0,0,0,0,0,0
192,PMC1373637,BMC Neurosci,2006,1,0,0,0,0,0,0,0
193,PMC1373638,Behav Brain Funct,2006,0,0,0,0,0,0,0,0
194,PMC1373643,BMC Neurol,2006,0,0,0,0,0,0,0,0
195,PMC1373644,BMC Neurol,2006,0,0,0,0,0,0,0,0
196,PMC1373652,BMC Cell Biol,2006,0,0,1,0,0,0,0,0
197,PMC1373653,BMC Biotechnol,2006,1,0,0,0,0,0,0,0
198,PMC1373654,BMC Biotechnol,2006,1,0,0,0,0,0,0,0
199,PMC1375224,Evid Based Complement Alternat Med,2006,0,0,0,0,0,0,0,0
200,PMC1375225,Evid Based Complement Alternat Med,2006,0,0,0,0,0,0,0,0
201,PMC1375227,Evid Based Complement Alternat Med,2006,0,0,0,0,0,0,0,0
202,PMC1375228,Evid Based Complement Alternat Med,2006,0,0,0,0,0,0,0,0
203,PMC1375230,Evid Based Complement Alternat Med,2006,0,0,0,0,0,0,0,0
204,PMC1375231,Evid Based Complement Alternat Med,2006,0,0,0,0,0,0,0,0
205,PMC1375232,Evid Based Complement Alternat Med,2006,1,0,0,0,0,0,0,0
206,PMC1375233,Evid Based Complement Alternat Med,2006,0,0,1,0,0,0,0,0
207,PMC1375234,Evid Based Complement Alternat Med,2006,0,0,0,0,0,0,0,0
208,PMC1375235,Evid Based Complement Alternat Med,2006,0,0,0,0,0,0,0,0
209,PMC1375236,Evid Based Complement Alternat Med,2006,0,0,0,0,0,0,0,0
210,PMC1375237,Evid Based Complement Alternat Med,2006,0,0,0,0,0,0,0,0
211,PMC1375238,Evid Based Complement Alternat Med,2006,0,0,0,0,0,0,0,0
212,PMC1375239,Evid Based Complement Alternat Med,2006,0,0,0,0,0,0,0,0
213,PMC1375240,Evid Based Complement Alternat Med,2006,0,0,0,0,0,0,0,0
214,PMC1375241,Evid Based Complement Alternat Med,2006,0,0,0,0,0,0,0,0
215,PMC1375243,Evid Based Complement Alternat Med,2006,0,0,0,0,0,0,0,0
216,PMC1375244,Evid Based Complement Alternat Med,2006,0,0,0,0,0,0,0,0
217,PMC1375245,Evid Based Complement Alternat Med,2006,0,0,0,0,0,0,0,0
218,PMC1375246,Evid Based Complement Alternat Med,2006,0,0,0,0,0,0,0,0
219,PMC1375247,Evid Based Complement Alternat Med,2006,0,0,0,0,0,0,0,0
220,PMC1378105,PLoS Comput Biol,2006,0,0,0,0,0,0,0,0
221,PMC1378106,PLoS Comput Biol,2006,0,0,0,0,0,0,0,0
222,PMC1378107,PLoS Comput Biol,2006,0,0,0,0,0,0,0,0
223,PMC1378119,PLoS Genet,2006,1,0,0,0,0,0,0,0
224,PMC1378127,PLoS Genet,2006,0,0,0,0,0,0,0,0
225,PMC1378130,PLoS Genet,2006,0,0,0,0,0,0,0,0
226,PMC1379633,J Ethnobiol Ethnomed,2006,0,0,0,0,0,0,0,0
227,PMC1379639,BMC Biotechnol,2006,0,0,0,0,0,0,0,0
228,PMC1382005,PLoS Med,2006,0,0,0,0,0,0,0,0
229,PMC1382006,PLoS Med,2006,0,0,0,0,1,0,0,0
230,PMC1382009,PLoS Biol,2006,0,1,0,0,0,0,0,0
231,PMC1382010,PLoS Biol,2006,0,0,0,0,0,0,0,0
232,PMC1382011,PLoS Biol,2006,0,0,0,0,0,0,0,0
233,PMC1382012,PLoS Biol,2006,0,1,0,0,0,0,0,0
234,PMC1382013,PLoS Biol,2006,0,0,0,0,0,0,0,0
235,PMC1382014,PLoS Biol,2006,0,0,0,0,0,0,0,0
236,PMC1382015,PLoS Biol,2006,0,1,0,0,0,0,0,0
237,PMC1382016,PLoS Biol,2006,0,0,0,0,0,0,0,0
238,PMC1382017,PLoS Biol,2006,0,0,0,0,0,0,0,0
239,PMC1382018,PLoS Biol,2006,1,0,0,0,0,0,0,0
240,PMC1382019,PLoS Biol,2006,0,0,0,0,0,0,0,0
241,PMC1382020,PLoS Biol,2006,0,0,0,0,0,0,0,0
242,PMC1382198,J Ethnobiol Ethnomed,2006,0,0,0,0,0,0,0,0
243,PMC1382200,BMC Dev Biol,2006,1,0,0,0,0,0,0,0
244,PMC1382201,BMC Dev Biol,2006,0,0,0,0,0,0,0,0
245,PMC1382228,BMC Plant Biol,2006,1,0,0,0,0,0,0,0
246,PMC1382237,BMC Microbiol,2006,1,0,0,0,0,0,0,0
247,PMC1382238,BMC Microbiol,2006,0,0,0,0,0,0,0,0
248,PMC1382239,Behav Brain Funct,2006,0,0,0,0,0,0,0,0
249,PMC1382243,BMC Mol Biol,2006,0,0,0,0,0,0,0,0
250,PMC1382244,BMC Mol Biol,2006,1,0,0,0,0,0,0,0
251,PMC1382255,BMC Bioinformatics,2006,1,1,0,0,0,0,0,0
252,PMC1382256,BMC Bioinformatics,2006,0,0,0,0,0,0,0,0
253,PMC1382257,BMC Bioinformatics,2006,1,0,0,0,1,0,0,0
254,PMC1382258,BMC Bioinformatics,2006,1,1,0,0,0,0,0,0
255,PMC1382262,BMC Evol Biol,2006,0,0,0,0,0,0,0,0
256,PMC1382263,BMC Evol Biol,2006,0,0,0,0,0,0,0,0
257,PMC1382264,BMC Evol Biol,2006,1,0,0,0,0,0,0,0
258,PMC1382265,BMC Neurol,2006,0,0,0,0,0,0,0,0
259,PMC1383482,PLoS Pathog,2006,0,0,0,0,0,0,0,0
260,PMC1383484,PLoS Pathog,2006,0,0,0,0,1,0,0,0
261,PMC1383486,PLoS Pathog,2006,0,0,0,0,0,0,0,0
262,PMC1383487,PLoS Pathog,2006,1,0,0,0,0,0,0,0
263,PMC1383488,PLoS Pathog,2006,0,0,0,0,0,0,0,0
264,PMC1383489,PLoS Pathog,2006,0,0,0,0,0,0,0,0
265,PMC1383503,J Ethnobiol Ethnomed,2006,0,0,0,0,0,0,0,0
266,PMC1384859,J Perinat Med,2006,0,0,0,0,0,0,0,0
267,PMC1386649,J Ethnobiol Ethnomed,2006,0,0,0,0,0,0,0,0
268,PMC1386650,BMC Dev Biol,2006,0,0,0,0,0,0,0,0
269,PMC1386658,BMC Cell Biol,2006,0,0,0,0,0,0,0,0
270,PMC1386659,BMC Psychiatry,2006,0,0,0,0,0,0,0,0
271,PMC1386672,Biomed Eng Online,2006,0,0,0,0,0,0,0,0
272,PMC1386683,BMC Microbiol,2006,0,0,0,0,0,0,0,0
273,PMC1386684,BMC Biochem,2006,0,0,0,0,0,0,0,0
274,PMC1386685,BMC Biochem,2006,0,0,0,0,0,0,0,0
275,PMC1386686,BMC Biochem,2006,0,0,0,0,0,0,0,0
276,PMC1386693,BMC Neurosci,2006,1,1,0,0,0,0,0,0
277,PMC1386694,BMC Neurosci,2006,0,0,0,0,0,0,0,0
278,PMC1386695,BMC Neurosci,2006,0,0,0,0,0,0,0,0
279,PMC1386696,BMC Mol Biol,2006,0,0,0,0,0,0,0,0
280,PMC1386697,Int J Behav Nutr Phys Act,2006,0,0,0,0,0,0,0,0
281,PMC1386698,J Nanobiotechnology,2006,0,0,0,0,0,0,0,0
282,PMC1386708,BMC Biol,2006,0,0,0,0,0,0,0,0
283,PMC1386709,BMC Bioinformatics,2006,0,0,0,0,1,0,0,0
284,PMC1386710,BMC Bioinformatics,2006,0,0,0,0,0,0,0,0
285,PMC1386711,BMC Bioinformatics,2006,0,0,0,0,0,0,0,0
286,PMC1386712,BMC Bioinformatics,2006,0,0,0,0,1,0,0,0
287,PMC1386713,BMC Bioinformatics,2006,1,0,0,0,1,0,0,0
288,PMC1386714,BMC Bioinformatics,2006,1,0,0,0,0,0,0,0
289,PMC1386715,BMC Bioinformatics,2006,1,0,0,0,1,0,0,0
290,PMC1386716,BMC Bioinformatics,2006,1,1,0,0,0,0,0,0
291,PMC1386717,BMC Bioinformatics,2006,1,0,0,0,0,0,0,0
292,PMC1386718,BMC Bioinformatics,2006,0,1,0,0,1,0,0,0
293,PMC1386719,PLoS Pathog,2006,0,0,0,0,0,0,0,0
294,PMC1386720,PLoS Pathog,2006,0,0,0,0,0,0,0,0
295,PMC1386721,PLoS Genet,2006,0,0,1,0,0,0,0,0
296,PMC1386722,PLoS Genet,2006,0,0,1,0,0,0,0,0
297,PMC1386723,PLoS Comput Biol,2006,1,1,0,0,1,0,0,0
298,PMC1388047,PLoS Med,2006,0,0,0,0,0,0,0,0
299,PMC1388058,PLoS Med,2006,0,0,0,0,0,0,0,0
300,PMC1388070,PLoS Med,2006,0,0,0,0,1,0,0,0
301,PMC1388194,Theor Biol Med Model,2006,0,0,0,0,0,0,0,0
302,PMC1388195,Theor Biol Med Model,2006,1,0,0,0,0,0,0,0
303,PMC1388196,BMC Dev Biol,2006,1,0,0,0,0,0,0,0
304,PMC1388197,J Neuroinflammation,2006,0,0,0,0,0,0,0,0
305,PMC1388210,BMC Cell Biol,2006,0,0,0,0,0,0,0,0
306,PMC1388211,BMC Cell Biol,2006,0,0,0,0,0,0,0,0
307,PMC1388217,BMC Plant Biol,2006,1,0,0,0,0,0,0,0
308,PMC1388218,BMC Microbiol,2006,1,0,0,0,0,0,0,0
309,PMC1388219,BMC Microbiol,2006,0,0,0,0,0,0,0,0
310,PMC1388226,BMC Neurosci,2006,0,0,0,0,0,0,0,0
311,PMC1388238,BMC Bioinformatics,2006,0,0,0,0,0,0,0,0
312,PMC1388239,BMC Bioinformatics,2006,0,0,0,0,0,0,0,0
313,PMC1388240,BMC Bioinformatics,2006,1,1,0,0,0,0,0,0
314,PMC1388241,BMC Bioinformatics,2006,0,0,0,0,0,0,0,0
315,PMC1388242,BMC Bioinformatics,2006,1,0,0,0,1,0,0,0
316,PMC1388243,BMC Bioinformatics,2006,0,1,0,0,0,0,0,0
317,PMC1389709,BMC Neurosci,2006,0,0,0,0,0,0,0,0
318,PMC1389789,Biomed Eng Online,2006,0,1,0,0,0,0,0,0
319,PMC1391917,PLoS Comput Biol,2006,1,0,1,0,0,0,0,0
320,PMC1391918,PLoS Comput Biol,2006,0,0,0,0,0,0,0,0
321,PMC1391919,PLoS Genet,2006,1,0,0,0,0,0,0,0
322,PMC1391920,PLoS Genet,2006,0,0,1,0,0,0,0,0
323,PMC1391921,PLoS Genet,2006,0,0,1,0,0,0,0,0
324,PMC1391975,PLoS Med,2006,0,0,0,0,0,0,0,0
325,PMC1391977,PLoS Med,2006,0,0,0,0,0,0,0,0
326,PMC1391978,PLoS Med,2006,0,0,0,0,0,0,0,0
327,PMC1391979,PLoS Med,2006,0,0,0,0,0,0,0,0
328,PMC1391980,PLoS Med,2006,0,0,0,0,0,0,0,0
329,PMC1391981,PLoS Med,2006,0,0,0,0,0,0,0,0
330,PMC1393755,PLoS Biol,2006,0,0,0,0,0,0,0,0
331,PMC1393756,PLoS Biol,2006,1,1,0,0,0,0,0,0
332,PMC1393757,PLoS Biol,2006,0,0,0,0,1,0,0,0
333,PMC1393758,PLoS Biol,2006,1,0,0,0,0,0,0,0
334,PMC1393759,PLoS Biol,2006,0,0,0,0,0,0,0,0
335,PMC1393760,PLoS Biol,2006,0,0,0,0,0,0,0,0
336,PMC1393761,PLoS Biol,2006,0,0,0,0,0,0,0,0
337,PMC1395304,BMC Dev Biol,2006,0,0,0,0,0,0,0,0
338,PMC1395311,BMC Cell Biol,2006,0,0,0,0,0,0,0,0
339,PMC1395312,BMC Biotechnol,2006,0,0,0,0,0,0,0,0
340,PMC1395314,Reprod Biol Endocrinol,2006,0,0,0,0,0,0,0,0
341,PMC1395316,BMC Biochem,2006,0,0,0,0,0,0,0,0
342,PMC1395325,J Nanobiotechnology,2006,0,0,0,0,0,0,0,0
343,PMC1395331,Ann Clin Microbiol Antimicrob,2006,0,0,0,0,0,0,0,0
344,PMC1395332,Ann Clin Microbiol Antimicrob,2006,1,0,0,0,0,0,0,0
345,PMC1395335,BMC Bioinformatics,2006,0,0,0,0,0,0,0,0
346,PMC1395336,BMC Bioinformatics,2006,0,1,0,0,0,0,0,0
347,PMC1395337,BMC Bioinformatics,2006,0,0,0,0,0,0,0,0
348,PMC1395338,BMC Bioinformatics,2006,1,1,0,0,0,0,0,0
349,PMC1395339,BMC Bioinformatics,2006,0,0,0,0,0,0,0,0
350,PMC1395340,BMC Bioinformatics,2006,0,0,0,0,0,0,0,0
351,PMC1395341,BMC Bioinformatics,2006,0,1,0,0,0,0,0,0
352,PMC1395342,BMC Bioinformatics,2006,1,1,0,0,0,0,0,0
353,PMC1395343,BMC Bioinformatics,2006,1,0,0,0,1,0,0,0
354,PMC1395344,BMC Bioinformatics,2006,0,0,0,0,1,0,0,0
355,PMC1395345,BMC Biol,2006,1,0,0,0,0,0,0,0
356,PMC1395346,BMC Evol Biol,2006,0,0,1,0,0,0,0,0
357,PMC1395348,PLoS Med,2006,0,0,0,0,0,0,0,0
358,PMC1395349,PLoS Med,2006,0,0,0,0,0,0,0,0
359,PMC1395350,PLoS Biol,2006,0,1,0,0,0,0,0,0
360,PMC1395351,PLoS Biol,2006,1,0,0,0,0,0,0,0
361,PMC1395353,PLoS Biol,2006,0,0,0,0,0,0,0,0
362,PMC1395354,PLoS Biol,2006,0,1,0,0,0,0,0,0
363,PMC1395355,PLoS Biol,2006,0,0,0,0,0,0,0,0
364,PMC1397802,BMC Dev Biol,2006,1,1,0,0,0,0,0,0
365,PMC1397804,Biol Direct,2006,0,0,0,0,0,0,0,0
366,PMC1397805,J Ethnobiol Ethnomed,2006,0,0,0,0,0,0,0,0
367,PMC1397835,BMC Plant Biol,2006,0,0,0,0,0,0,0,0
