,PMCID,sentence
3,PMC3900380,"le was performed using a maximum overlap discrete wavelet transform (MODWT). In pratice, we used the R package waveslim (Whitcher,B., waveslim: Basic wavelet routines for one-, two- and three-dimensional"
4,PMC3900380,"hitcher,B., waveslim: Basic wavelet routines for one-, two- and three-dimensional signal processing, R package version 1.7.1) with la8 wavelet filter, J&#x200A;=&#x200A;2 and reflecting boundaries.</p>
 "
5,PMC3900380,"n regions (TTRs) were identified using the circular binary segmentation algorithm implemented in the R package DNAcopy (Venkatraman,E.S. and Olshen,A., DNAcopy: DNA copy number data analysis, R package v"
6,PMC3900380,"ed in the R package DNAcopy (Venkatraman,E.S. and Olshen,A., DNAcopy: DNA copy number data analysis, R package version 1.32.0) according to <xref rid=""pcbi.1003419-Hiratani1"" ref-type=""bibr"">[4]</xref>. "
7,PMC3900380,"o-state Hidden Markov Model (HMM). The HMM was fit using the Baum-Welch algorithm implemented in the R package RHmm (Taramasco,O. and Bauer,S., RHmm: Hidden Markov Models simulations and estimations, R p"
8,PMC3900380,"e R package RHmm (Taramasco,O. and Bauer,S., RHmm: Hidden Markov Models simulations and estimations, R package version 2.0.3) and the optimal hidden states sequence was computed using the Viterbi algorit"
9,PMC3900380,"n timing of DRPs in Bg3 cells.3</p>
      </sec>
      <sec id=""s3m"">
        <title>Availability of R scripts</title>
        <p>All analyses were performed using R 3.0.0 (R Core Team, R: A Language and"
10,PMC3900380,"""s3m"">
        <title>Availability of R scripts</title>
        <p>All analyses were performed using R 3.0.0 (R Core Team, R: A Language and Environment for Statistical Computing, <ext-link ext-link-type"
11,PMC3900380,"t-link-type=""uri"" xlink:href=""http://www.R-project.org"">http://www.R-project.org</ext-link>). Custom R scripts are available from <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/FedericoComo"
0,PMC3900382,xamination and prognosis in acute <italic>falciparum</italic> malaria</article-title>. <source>Trans R Soc Trop Med Hyg</source><volume>43</volume>: <fpage>33</fpage>&#x2013;<lpage>48</lpage><pub-id pub-
0,PMC3900385,icle-title>Predictive coding: a fresh view of inhibition in the retina</article-title>. <source>Proc R Soc Lond B Biol Sci</source><volume>216</volume>: <fpage>427</fpage>&#x2013;<lpage>459</lpage><pub-i
0,PMC3900386,"st tool for disease outbreak reconstruction from genetic data widely available as free software, the R package <italic>outbreaker</italic>. It is applicable to various densely sampled epidemics, and impr"
1,PMC3900386,"/xref>. Our method is implemented in the package &#x2018;<italic>outbreaker</italic>&#x2019; for the R software <xref rid=""pcbi.1003457-R1"" ref-type=""bibr"">[26]</xref> and represents the first widely ava"
2,PMC3900386,r method is also the first tool for outbreak reconstruction widely available as a free software (the R package &#x2018;<italic>outbreaker</italic>&#x2019;) and able to run on standard desktop computers. 
3,PMC3900386,"c id=""s5a7"">
          <title>Implementation</title>
          <p>Our approach is implemented in the R package <italic>outbreaker</italic> (version 1.1-0), freely available at: <ext-link ext-link-type=""u"
4,PMC3900386,"1003457-Lipsitch1"" ref-type=""bibr"">[27]</xref>, using the function <italic>DiscrSI</italic> from the R package <italic>EpiEstim</italic>
<xref rid=""pcbi.1003457-Cori1"" ref-type=""bibr"">[29]</xref>. The sa"
5,PMC3900386,"eports the output of the function &#x2018;find<italic>Mutations</italic>&#x2019;, implemented in the R package <italic>adegenet</italic>. The list of mutations from one genome to another is provided for "
6,PMC3900386,"d more recent isolates in red. This tree was realized using the package <italic>ape</italic> for the R software.</p>
          <p>(TIF)</p>
        </caption>
        <media xlink:href=""pcbi.1003457.s017"
7,PMC3900386,o more than 5 mutations from each other (function &#x2018;<italic>gengraph</italic>&#x2019; from the R package <italic>adegenet</italic>). The resulting connected components form clusters represented usi
8,PMC3900386,title>Methods to infer transmission risk factors in complex outbreak data</article-title>. <source>J R Soc Interface</source><volume>9</volume>: <fpage>456</fpage>&#x2013;<lpage>469</lpage><pub-id pub-id
9,PMC3900386,"tion-type=""book"">R Core Team (2012) R: a language and environment for statistical computing. Vienna: R Foundation for Statistical Computing.</mixed-citation>
      </ref>
      <ref id=""pcbi.1003457-Lips"
0,PMC3907286,ranscription factor complexes in conserved non-coding elements</article-title>. <source>Philos Trans R Soc Lond B Biol Sci</source><volume>368</volume>: <fpage>20130029</fpage><comment>doi:<ext-link ext-
0,PMC3907288,"se discovery rate - a practical and powerful approach to multiple testing</article-title>. <source>J R Stat Soc</source><volume>57</volume>: <fpage>289</fpage>&#x2013;<lpage>300</lpage></mixed-citation>
"
0,PMC3907290,"i.1003442-Durbin1"">
        <label>29</label>
        <mixed-citation publication-type=""book"">Durbin R (1998) Biological sequence analysis : probabalistic models of proteins and nucleic acids. Cambridge,"
0,PMC3916221,"465.e052.jpg""/></inline-formula> is a kernel function integrating to one. In this study, we used the R function &#x201C;density&#x201D; with a Gaussian kernel and estimated the bandwidth parameter with S"
0,PMC3916227,"o be applied to explore functional mutations in other complex diseases or traits. The source code in R is available at <ext-link ext-link-type=""uri"" xlink:href=""http://bioinfo.mc.vanderbilt.edu/VarWalker"
0,PMC3923658,"-type=""supplementary-material"" rid=""pcbi.1003477.s004"">File S1</xref>. The program is written in the R programming language, which is freely available.</p>
    </sec>
    <sec id=""s4"">
      <title>Uncer"
1,PMC3923658,"el of serotype replacement in pneumococcal carriage following vaccination</article-title>. <source>J R Soc Interface</source>
<volume>10</volume>: <fpage>20130786</fpage>
<comment><ext-link ext-link-type"
0,PMC3923660,"ble S4</xref>) are Pearson correlations. P-values for correlations were calculated using the program R (<ext-link ext-link-type=""uri"" xlink:href=""http://www.r-project.org"">www.r-project.org</ext-link>).<"
0,PMC3923661,"ocks: simple Boolean models can quantitatively describe circadian systems</article-title>. <source>J R Soc Interface</source>
<volume>9</volume>
<issue>74</issue>: <fpage>2365</fpage>&#x2013;<lpage>82</l"
0,PMC3923662,"003466-Bellman1"">
        <label>49</label>
        <mixed-citation publication-type=""other"">Bellman R (1957) Dynamic programming. Princeton University Press.</mixed-citation>
      </ref>
      <ref id="
0,PMC3923666,"formula><inline-graphic xlink:href=""pcbi.1003474.e145.jpg""/></inline-formula> values (B), p (C), and r (D) values of the regression are shown next to the blue circle.</p>
          </caption>
          <"
1,PMC3923666,"-formula><inline-graphic xlink:href=""pcbi.1003474.e147.jpg""/></inline-formula> values (B), p (C) and r (D) values of the regression are shown next to the blue circle.</p>
          </caption>
          <"
0,PMC3930489,"r>1992</year>) <article-title>Maximum entropy and the nearly black object</article-title>. <source>J R Stat Soc Series B Stat Methodol</source>
<volume>54</volume>: <fpage>41</fpage>&#x2013;<lpage>81</lp"
0,PMC3930492,"ref>: &#x394;<sub>r</sub>G&#x2032;&#x200A;=&#x200A;&#x2212;RTln(J<sup>+</sup>/J<sup>&#x2212;</sup>), R being the gas constant, T the temperature, J<sup>+</sup> the forward flux and J<sup>&#x2212;</sup> t"
0,PMC3930497,"bi.1003456-Smith2"">
        <label>18</label>
        <mixed-citation publication-type=""other"">Smith R (2008). Open dynamic engine. <ext-link ext-link-type=""uri"" xlink:href=""http://www.ode.org"">http://ww"
0,PMC3930519,"ng either the D or the V distance matrix between pairs of individuals using the cmdscale function of R statistical package <xref rid=""pcbi.1003480-R1"" ref-type=""bibr"">[50]</xref>, and adding a constant t"
1,PMC3930519,"/p>
        <p>Pie map plots were constructed for each method and each proposed clustering using the R packages <italic>map</italic> and <italic>mapplots</italic>.</p>
      </sec>
      <sec id=""s3e"">
 "
2,PMC3930519,"velopment Core Team (2006) R: A Language and Environment for Statistical Computing. Vienna, Austria: R Foundation for Statistical Computing.</mixed-citation>
      </ref>
      <ref id=""pcbi.1003480-Cail"
3,PMC3930519,"> (<year>1995</year>) <article-title>Genealogies and geography</article-title>. <source>Philos Trans R Soc Lond B Biol Sci</source>
<volume>349</volume>: <fpage>49</fpage>&#x2013;<lpage>59</lpage>.<pub-i"
0,PMC3937098,"n <xref ref-type=""supplementary-material"" rid=""pcbi.1003420.s002"">Text S2</xref> for sparse CGGM, an R implementation of MRCE downloaded from the authors' website, and a Matlab implementation of the smoo"
0,PMC3937110," population dynamics: maintenance of cooperation in public goods games</article-title>. <source>Proc R Soc Lond B</source>
<volume>273</volume>: <fpage>2565</fpage>&#x2013;<lpage>2570</lpage>.</mixed-cit"
1,PMC3937110,"ionary dynamics of group interactions on structured populations: a review</article-title>. <source>J R Soc Interface</source>
<volume>10</volume>: <fpage>20120997</fpage>.<pub-id pub-id-type=""pmid"">23303"
2,PMC3937110,"romotes cooperation in the pathogenic bacterium Pseudomonas aeruginosa</article-title>. <source>Proc R Soc B</source>
<volume>276</volume>: <fpage>3531</fpage>&#x2013;<lpage>3538</lpage>.</mixed-citation"
3,PMC3937110,"></name> (<year>2008</year>) <article-title>Random walk models in biology</article-title>. <source>J R Soc Interface</source>
<volume>5</volume>: <fpage>813</fpage>&#x2013;<lpage>834</lpage>.<pub-id pub-"
4,PMC3937110,"e-title>A simple and general explanation for the evolution of altruism</article-title>. <source>Proc R Soc B</source>
<volume>276</volume>: <fpage>13</fpage>&#x2013;<lpage>19</lpage>.</mixed-citation>
  "
5,PMC3937110,"1003482-Dawkins1"">
        <label>66</label>
        <mixed-citation publication-type=""book"">Dawkins R (1976) The selfish gene. Oxford Univ Press.</mixed-citation>
      </ref>
      <ref id=""pcbi.100348"
6,PMC3937110,"1003482-Axelrod1"">
        <label>71</label>
        <mixed-citation publication-type=""book"">Axelrod R (1984) The Evolution of Cooperation. Basic Books.</mixed-citation>
      </ref>
      <ref id=""pcbi."
7,PMC3937110,"r>) <article-title>Evolution of cooperation by generalized reciprocity</article-title>. <source>Proc R Soc B</source>
<volume>272</volume>: <fpage>1115</fpage>&#x2013;<lpage>1120</lpage>.</mixed-citation"
8,PMC3937110,"year>) <article-title>The evolution of cooperation by social exclusion</article-title>. <source>Proc R Soc B</source>
<volume>280</volume>: <fpage>20122498</fpage>.</mixed-citation>
      </ref>
      <r"
0,PMC3937112,"1003454-Gieg2"">
        <label>73</label>
        <mixed-citation publication-type=""book"">Gieg&#xE9; R Study on the specificity of recognition of transfer ribonucleic acids by aminoacyl-tRNA synthetases "
0,PMC3937129,"e implementation of the hypergeometric function in the GNU Scientific Library, Mathematica, scipy or R resulted in numerical instability for this domain. In fact, a direct summation using the above defin"
1,PMC3937129,"ink>]. The mid-P variant of this test was computed using a form of the ormidp.test function from the R epitools package [<ext-link ext-link-type=""uri"" xlink:href=""http://cran.r-project.org/web/packages/e"
2,PMC3937129,"f-type=""supplementary-material"" rid=""pcbi.1003493.s004"">Figure S4</xref>) were generated by a custom R script and aggregated across various simulation parameters (control or background mutation probabili"
3,PMC3937129,"itle>A Comparison of Alternative Tests for the 2&#xD7;2 Comparative Trial</article-title>. <source>J R Stat Soc Series</source>
<volume>145</volume>: <fpage>86</fpage>&#x2013;<lpage>105</lpage>.</mixed-c"
4,PMC3937129,"es></name> (<year>1995</year>) <article-title>Mid-P Confidence Intervals:</article-title>. <source>J R Stat Soc Ser D (The Statistician)</source>
<volume>44</volume> (<issue>4</issue>) <fpage>417</fpage>"
5,PMC3937129,"ven-names></name> (<year>2004</year>) <article-title>APE: Analyses of Phylogenetics and Evolution in R language</article-title>. <source>Bioinformatics</source>
<volume>20</volume>: <fpage>289</fpage>&#x"
0,PMC3945070,"r>) <article-title>Laterality enhances cognition in Australian parrots</article-title>. <source>Proc R Soc B</source>
<volume>276</volume>: <fpage>4155</fpage>&#x2013;<lpage>4162</lpage>.</mixed-citation"
1,PMC3945070,"ool use in New Caledonian crows (<italic>Corvus moneduloides</italic>)</article-title>. <source>Proc R Soc Lond B</source>
<volume>(Suppl.) 271</volume>: <fpage>S344</fpage>&#x2013;<lpage>S346</lpage>.</"
0,PMC3945096,"tion, graph theory, epidemiological data analysis, analysis of next generation sequencing data using R and Bioconductor)</td>
              </tr>
              <tr>
                <td align=""left"" rowsp"
1,PMC3945096,"ata analysis, and programming and analysis of next generation sequencing data using software such as R and Bioconductor.</p>
      <p>The ability to employ computer science methods is critical in the dis"
0,PMC3945119,"type=""bibr"">[50]</xref>, and the P-profile construction and compartment mapping steps using standard R scripts. We have also developed a public web interface (<ext-link ext-link-type=""uri"" xlink:href=""ht"
1,PMC3945119,"blinearR&#x201D; v1.80-6 package <xref rid=""pcbi.1003504-Fan1"" ref-type=""bibr"">[60]</xref> under the R environment.</p>
        <p>To generate the reference cell set, we first randomly sampled 9 sets of "
2,PMC3945119,"-type=""bibr"">[61]</xref> and implemented in the &#x201C;LiblinearR&#x201D; v1.80-6 package under the R environment. Similar to two previous supervised learning studies of the UCSF yeast GFP datasets <xre"
3,PMC3945119,"y propagation clustering algorithm implemented in &#x201C;apcluster&#x201D; v1.3.2 package under the R environment.</p>
      </sec>
      <sec id=""s4r"">
        <title>Hierarchical clustering of P-profi"
4,PMC3945119,"rarchical clustering algorithm implemented in the <monospace>hclust()</monospace> function under the R environment. The P-profile dissimilarity scores and Ward agglomeration method were used.</p>
      <"
5,PMC3945119,"res using the kernel density estimation method, <monospace>density()</monospace>, implemented in the R environment. We identified the local maximum of the distribution with the largest <italic>d<sub>p</s"
6,PMC3945119, process images of other cell types. The extracted features were then loaded and processed using the R computing environment v3.0.1 under Gentoo Linux operating system. All the R source code for PLAST an
7,PMC3945119, and processed using the R computing environment v3.0.1 under Gentoo Linux operating system. All the R source code for PLAST and datasets that we used in this study can be downloaded from <ext-link ext-l
0,PMC3945168,"8</year>) <article-title>The fixation probability of beneficial mutations</article-title>. <source>J R Soc Interface</source>
<volume>5</volume>: <fpage>1279</fpage>&#x2013;<lpage>1289</lpage>.<pub-id pu"
0,PMC3952813,"nycky1"">
        <label>37</label>
        <mixed-citation publication-type=""book"">Vynnycky E, White R (2010) An introduction to infectious disease modelling. Oxford: Oxford University Press.</mixed-cita"
0,PMC3952819,"type=""other"">Bates D, Maechler M, Bolke B (2013) lme4: Linear mixed-effects models using S4 classes, R package version 0.999999-2,<ext-link ext-link-type=""uri"" xlink:href=""http://CRAN.R-project.org/packa"
1,PMC3952819,"=""book"">R Core Team (2013) R: A Language and Environment for Statistical Computing. Vienna, Austria: R Foundation for Statistical Computing.</mixed-citation>
      </ref>
      <ref id=""pcbi.1003518-Hadf"
2,PMC3952819,"/year>) <article-title>MCMC Methods for Multi-Response Generalized Linear Mixed Models: The MCMCglmm R Package</article-title>. <source>Journal of Statistical Software</source>
<volume>33</volume>: <fpag"
0,PMC3952821,"ine-graphic xlink:href=""pcbi.1003508.e017.jpg""/></inline-formula>. An MPH consisting of an M, X, and R state can thus model a spike-stimulus pair via the M state or via the X and the R state. In general "
1,PMC3952821,"ng of an M, X, and R state can thus model a spike-stimulus pair via the M state or via the X and the R state. In general fewer states are preferred as there is a cost associated with switching from one s"
2,PMC3952821," the lag between stimulus and spike constant unless there is evidence for changing the lag via X and R states.</p>
        <fig id=""pcbi-1003508-g002"" orientation=""portrait"" position=""float"">
          <"
3,PMC3952821,"gs, weighted probabilistically).</p>
        <p>A sequence of hidden states in an MXR-MPH (M, X, and R states) can be depicted as a path in an alignment matrix that spans all possible pairings between st"
4,PMC3952821,"pcbi-1003508-g002"">Fig. 2D</xref>). The simplest switching-enabling MPH has two M-states but no X or R states. Each M-state is associated with a particular receptive field to be estimated (here we use &#"
5,PMC3952821,"ed by one M-state, multivariate Gaussian stimulus models with shared covariance matrix, and no X and R states is equivalent to an LNP model. In the following we calculate both the linear filter and the L"
6,PMC3952821,"ce is concerned.</p>
          </list-item>
          <list-item>
            <p>Replace each of the R states in the model (except those that have been generated in step 1) by two R-states:<inline-formul"
7,PMC3952821,"isual System: Coding and Information Transfer in Short Spike Sequences</article-title>. <source>Proc R Soc B Biol Sci</source>
<volume>234</volume>: <fpage>379</fpage>&#x2013;<lpage>414</lpage> Available"
8,PMC3952821,"tion of neural codes: does response latency have a unique role?</article-title>
<source>Philos Trans R Soc Lond B Biol Sci</source>
<volume>357</volume>: <fpage>987</fpage>&#x2013;<lpage>1001</lpage> Ava"
9,PMC3952821,"bel>
        <mixed-citation publication-type=""other"">Blaettler F, Kollmorgen S, Herbst J, Hahnloser R (2011) Hidden Markov Models in the Neurosciences. In: Dymarski P, editor. Hidden Markov Models, Theo"
0,PMC3961179,"uctor EdgeR software <xref rid=""pcbi.1003517-Robinson1"" ref-type=""bibr"">[59]</xref> version 3.4.2 on R (version 3.0.2, 64 bit), using Trimmed Mean of Ms (TMM) normalization <xref rid=""pcbi.1003517-Robins"
0,PMC3961183,"tle>Correlations and the encoding of information in the nervous system</article-title>. <source>Proc R Soc Lond B Biol Sci</source>
<volume>266</volume>: <fpage>1001</fpage>&#x2013;<lpage>1012</lpage>.</"
0,PMC3961365,"concentrations being measured after percutaneous coronary intervention post-MI, were not considered. R and Java programs were written to perform XML parsing and text mining on relevant PubMed abstracts ("
1,PMC3961365," ref-type=""bibr"">[22]</xref>. Subsequently, we constructed the MIPIN using &#x2018;igraph&#x2019; in R <xref rid=""pcbi.1003472-CsardiG1"" ref-type=""bibr"">[53]</xref>. Each vertex of the network represents"
2,PMC3961365,"ee distribution of MIPIN was examined by the procedure proposed by Clauset et al. and implemented in R <xref rid=""pcbi.1003472-Clauset1"" ref-type=""bibr"">[54]</xref>. Parameters were estimated based on th"
3,PMC3961365," in 4326 abstracts. To reduce laborious manual effort, we developed a data mining program written in R using available XML parser and text mining software <xref rid=""pcbi.1003472-Winter1"" ref-type=""bibr"""
4,PMC3961365,"lic> was set to be 2. The prediction process was implemented with the package &#x2018;spa&#x2019; in R <xref rid=""pcbi.1003472-Culp1"" ref-type=""bibr"">[62]</xref>.</p>
      </sec>
      <sec id=""s4f"">
  "
0,PMC3967917,"ata and the organization of the primate cortical visual system</article-title>. <source>Philos Trans R Soc Lond B Biol Sci</source>
<volume>348</volume>: <fpage>281</fpage>&#x2013;<lpage>308</lpage>.<pub"
0,PMC3967918,"programming techniques to develop computational biology software</article-title>. <source>Phil Trans R Soc A</source>
<volume>366</volume>: <fpage>3111</fpage>&#x2013;<lpage>3136</lpage>
<comment>doi:<ex"
0,PMC3967922,"pcbi.1003515-Karp1"">
        <label>38</label>
        <mixed-citation publication-type=""other"">Karp R (1972) Reducibility among combinatorial problems. In: Miller R, Thatcher J, editors. Proceedings of "
0,PMC3967924,">
        <mixed-citation publication-type=""other"">Lancia G, Bafna V, Istrail S, Lippert R, Schwartz R (2001) Snps problems, complexity, and algorithms. In: AlgorithmsESA 2001, Springer. pp. 182&#x2013;1"
0,PMC3967931," the node.</p>
        <p>All simulations and analyses were performed using the statistical software R 3.0.1. Epidemic networks were plotted using the <italic>igraph</italic> package <xref rid=""pcbi.1003"
1,PMC3967931,"ata to determine transmission pathways of foot-and-mouth disease virus</article-title>. <source>Proc R Soc B</source>
<volume>275</volume>: <fpage>887</fpage>&#x2013;<lpage>895</lpage>.</mixed-citation>
"
2,PMC3967931,"s of infectious diseases by combining genetic and epidemiological data</article-title>. <source>Proc R Soc B</source>
<volume>279</volume>: <fpage>444</fpage>&#x2013;<lpage>450</lpage>.</mixed-citation>
"
0,PMC3967934,"""pcbi.1003526.e195.jpg""/></inline-formula>, where V is the membrane voltage, I is the input current, R is the resistance and X is the reactance. The absolute value of <inline-formula><inline-graphic xlin"
0,PMC3967936,"-Thomas1"">
        <label>67</label>
        <mixed-citation publication-type=""book"">Thomas R, D'Ari R (1990) Biological Feedback. CRC Press. Available: <ext-link ext-link-type=""uri"" xlink:href=""http://h"
1,PMC3967936,".1003527-Thomas2"">
        <label>68</label>
        <mixed-citation publication-type=""other"">Thomas R (2013) Remarks on the Respective Roles of Logical Parameters and Time Delays in Asynchronous Logic: "
0,PMC3967942,"bi.1003529.e008.jpg"" position=""anchor"" orientation=""portrait""/><label>(4)</label></disp-formula>with r denoting Pearson's correlation coefficient of row i of the two MI matrices (<xref ref-type=""fig"" rid"
1,PMC3967942,"Coordinates for the macaque correspond to the F99 space and for the human to MNI space. The suffixes R and L denote the right and left hemisphere.</p>
          <p>(XLS)</p>
        </caption>
        <m"
2,PMC3967942,"Coordinates for the macaque correspond to the F99 space and for the human to MNI space. The suffixes R and L denote the right and left hemisphere.</p>
          <p>(XLS)</p>
        </caption>
        <m"
3,PMC3967942,"2005</year>) <article-title>Mapping brains without coordinates</article-title>. <source>Philos Trans R Soc Lond B Biol Sci</source>
<volume>360</volume>: <fpage>751</fpage>&#x2013;<lpage>66</lpage>.<pub-"
4,PMC3967942," <article-title>Beyond localization: from hodology to function</article-title>. <source>Philos Trans R Soc Lond B Biol Sci</source>
<volume>360</volume>: <fpage>767</fpage>&#x2013;<lpage>779</lpage>.<pub"
5,PMC3967942,"tion of neural systems associated with the hippocampus in rats</article-title>. <source>Philos Trans R Soc Lond B Biol Sci</source>
<volume>355</volume>: <fpage>55</fpage>&#x2013;<lpage>70</lpage>.<pub-i"
6,PMC3967942,"d functional data by objective relational transformation (ORT)</article-title>. <source>Philos Trans R Soc Lond B Biol Sci</source>
<volume>355</volume>: <fpage>37</fpage>&#x2013;<lpage>54</lpage>.<pub-i"
7,PMC3967942,"ency-dependent functional connectivity in whole brain networks</article-title>. <source>Philos Trans R Soc Lond B Biol Sci</source>
<volume>360</volume>: <fpage>937</fpage>&#x2013;<lpage>46</lpage>.<pub-"
8,PMC3967942,"ion to structure from the behavioural effects of brain lesions</article-title>. <source>Philos Trans R Soc Lond B Biol Sci</source>
<volume>355</volume>: <fpage>147</fpage>&#x2013;<lpage>161</lpage>.<pub"
0,PMC3974633,"itle>Conflicts of interest and the evolution of decision sharing</article-title>. <source>Phil Trans R Soc B</source>
<volume>364</volume> (<issue>1518</issue>) <fpage>807</fpage>&#x2013;<lpage>819</lpag"
1,PMC3974633,"ip, consensus decision making and collective behaviour in humans</article-title>. <source>Phil Trans R Soc B</source>
<volume>364</volume> (<issue>1518</issue>) <fpage>781</fpage>&#x2013;<lpage>789</lpag"
2,PMC3974633,") <article-title>Group decisions in humans and animals: a survey</article-title>. <source>Phil Trans R Soc B</source>
<volume>364</volume>: <fpage>719</fpage>&#x2013;<lpage>742</lpage>
<comment>doi: <ext"
3,PMC3974633,"he behavioural mechanisms underlying self-organization in human crowds</article-title>. <source>Proc R Soc B</source>
<volume>276</volume> (<issue>1668</issue>) <fpage>2755</fpage>&#x2013;<lpage>2762</lp"
4,PMC3974633,"ood ratio test statistic for the number of components in a normal mixture</article-title>. <source>J R Stat Soc Ser C Appl Stat</source>
<volume>36</volume>: <fpage>318</fpage>&#x2013;<lpage>324</lpage>
"
5,PMC3974633,"inds: does social complexity really require cognitive complexity?</article-title>
<source>Phil Trans R Soc B</source>
<volume>362</volume>: <fpage>561</fpage>&#x2013;<lpage>575</lpage>
<comment>doi: <ext"
